scaffold_id	structure	bms	sk_struct	idx	closest_order	bucket_id	embedded_hs_coordinates	Dim_1	Dim_2
scaffold.216061	c1cc2ccc([nH]2)c2ccc(ccc3ccc([nH]3)c3ccc1n3)n2	C1=Cc2nc1ccc1ccc([nH]1)c1nc(ccc3ccc2[nH]3)C=C1	24 0 0 5 0 16 5 0 4 0 0 0 4 4 0 0 0 4 0 0 0 0 2 0 0 0 2 4 0 8 0 8	602	35046	41302	223;192	223	192
scaffold.265773	O=C1NC=N[C@]12c1cc(-c3ccccc3)ccc1O[C@H]1CCOC[C@@H]12	O=C1NC=N[C@]12c1cc(-c3ccccc3)ccc1O[C@H]1CCOC[C@@H]12	24 0 0 5 1 6 2 2 4 0 0 2 2 5 0 0 3 2 0 0 0 0 1 0 2 0 5 2 3 8 1 8	603	35047	41303	223;193	223	193
scaffold.265776	O=C1NC=N[C@]12c1cc(-c3cccnc3)ccc1O[C@H]1CCOC[C@@H]12	O=C1NC=N[C@]12c1cc(-c3cccnc3)ccc1O[C@H]1CCOC[C@@H]12	24 0 0 5 1 6 2 2 5 0 0 2 3 6 0 0 3 3 0 0 0 0 1 0 2 0 5 2 3 8 1 8	604	35048	41304	222;193	222	193
scaffold.235398	C1=N[C@@]2(CO1)c1cc(-c3cccnc3)ccc1OC1CCOC[C@@H]12	C1=N[C@@]2(CO1)c1cc(-c3cccnc3)ccc1OC1CCOC[C@@H]12	24 0 0 5 1 6 2 2 5 0 0 3 2 5 0 0 3 2 0 0 0 0 1 0 1 0 5 2 3 8 0 8	605	35049	41305	222;194	222	194
scaffold.218793	c1ccc(C2=NN3C(C2)c2ccccc2OC32CCNCC2)cc1	c1ccc(C2=NN3C(C2)c2ccccc2OC32CCNCC2)cc1	24 0 0 5 1 6 2 2 6 0 0 1 5 4 0 0 1 3 0 1 0 1 0 0 1 0 4 1 3 5 0 5	606	35050	41307	223;195	223	195
scaffold.326147	C(=Nc1cnn2ccc(N3CCC[C@@H]3c3ccccc3)nc12)N1CCCC1	C(=Nc1cnn2ccc(N3CCC[C@@H]3c3ccccc3)nc12)N1CCCC1	27 2 3 5 0 6 3 0 12 0 0 0 12 6 0 0 0 6 0 1 0 2 3 0 1 0 5 1 3 6 0 6	607	43949	51794	206;67	206	67
scaffold.346508	O=C(Oc1ccc2c(c1)C1(c3ccccc3)CCNC(C2)C1)c1ccccc1	O=C(Oc1ccc2c(c1)C1(c3ccccc3)CCNC(C2)C1)c1ccccc1	27 2 3 5 0 6 3 1 2 0 0 1 1 3 0 0 2 1 0 0 0 0 0 0 1 0 3 3 2 8 1 8	608	43951	51796	207;66	207	66
scaffold.332830	O=C1OC[C@H]2[C@@H]1Cc1ccccc1[C@@H]2/C=C/c1ccc(-c2ccccc2)cn1	O=C1OC[C@H]2[C@@H]1Cc1ccccc1[C@@H]2/C=C/c1ccc(-c2ccccc2)cn1	27 2 3 5 0 6 3 1 2 0 0 1 1 3 0 0 2 1 0 0 0 0 0 0 1 0 5 1 3 6 1 6	609	43952	51797	207;65	207	65
scaffold.367361	O=C(O[C@H]1c2ccccc2[C@@H](c2ccccc2)[C@H]2C(=O)OC[C@H]12)c1ccccc1	O=C(O[C@H]1c2ccccc2[C@@H](c2ccccc2)[C@H]2C(=O)OC[C@H]12)c1ccccc1	27 2 3 5 0 6 3 1 2 0 0 2 0 4 0 0 4 0 0 0 0 0 0 0 2 0 7 0 8 9 2 9	610	43953	51799	206;64	206	64
scaffold.321987	c1ccc(CCN2CCC3(c4ccccc4)CC2Cc2ccccc23)cc1	c1ccc(CCN2CCC3(c4ccccc4)CC2Cc2ccccc23)cc1	27 2 3 5 0 6 3 1 3 0 0 0 3 1 0 0 0 1 0 0 0 0 0 0 0 0 4 2 2 8 0 8	611	43954	51800	206;65	206	65
scaffold.350266	O=C(CC1(c2ccccc2)CC1)N1CCc2cccc(-c3ccccc3)c2C1	O=C(CC1(c2ccccc2)CC1)N1CCc2cccc(-c3ccccc3)c2C1	27 2 3 5 0 6 3 1 3 0 0 0 3 2 0 0 1 1 0 0 0 0 0 0 1 0 4 1 2 5 1 5	612	43955	51801	205;65	205	65
scaffold.360538	O=C(Nc1ccccc1)c1c2c(nc3ccccc13)C(=O)N(C1CCCCC1)C2	O=C(Nc1ccccc1)c1c2c(nc3ccccc13)C(=O)N(C1CCCCC1)C2	27 2 3 5 0 6 3 1 5 0 0 0 5 5 0 0 2 3 0 0 0 0 1 0 2 0 5 2 3 10 2 10	613	43956	51802	205;64	205	64
scaffold.369463	O=C(NC1CCCCC1)C1c2[nH]c3ccccc3c2CC(=O)N1c1ccccc1	O=C(NC1CCCCC1)C1c2[nH]c3ccccc3c2CC(=O)N1c1ccccc1	27 2 3 5 0 6 3 1 5 0 0 0 5 5 0 0 2 3 0 0 0 0 2 0 2 0 6 1 5 9 2 9	614	43957	51803	204;64	204	64
scaffold.350050	O=C(Nc1ccccc1)C1CCN(c2ncnc3[nH]c4c(c23)CCCC4)CC1	O=C(Nc1ccccc1)C1CCN(c2ncnc3[nH]c4c(c23)CCCC4)CC1	27 2 3 5 0 6 3 1 7 0 0 0 7 6 0 0 1 5 0 0 0 3 0 0 1 0 5 1 5 9 1 9	615	43958	51804	204;65	204	65
scaffold.350755	O=C(N[C@H]1CCc2c(-c3noc(-c4ccccc4)n3)cccc21)N1CCCC1	O=C(N[C@H]1CCc2c(-c3noc(-c4ccccc4)n3)cccc21)N1CCCC1	27 2 3 5 0 6 3 1 7 0 0 1 6 6 0 0 2 4 0 1 0 3 0 0 2 0 5 1 3 7 1 7	616	43959	51806	205;66	205	66
scaffold.350948	O=C(N[C@@H]1CCc2c(-c3noc(-c4ccccc4)n3)cccc21)N1CCCC1	O=C(N[C@@H]1CCc2c(-c3noc(-c4ccccc4)n3)cccc21)N1CCCC1	27 2 3 5 0 6 3 1 7 0 0 1 6 6 0 0 2 4 0 1 0 3 0 0 2 0 5 1 3 7 1 7	617	43959	51806	205;66	205	66
scaffold.337535	O=C(Nc1ccccc1)c1cc2c3c(c(N4CCOCC4)nc2s1)CCCC3	O=C(Nc1ccccc1)c1cc2c3c(c(N4CCOCC4)nc2s1)CCCC3	27 2 3 5 0 6 3 1 7 0 1 1 5 6 0 1 2 3 0 0 0 2 3 0 1 0 5 3 4 10 1 10	618	43961	51808	204;67	204	67
scaffold.326821	C(=Nc1cccc(-c2ncnc3[nH]c(C4=CCNCC4)cc23)c1)N1CCC1	C(=Nc1cccc(-c2ncnc3[nH]c(C4=CCNCC4)cc23)c1)N1CCC1	27 2 3 5 0 6 3 1 8 0 0 0 8 6 0 0 0 6 0 0 0 2 0 0 1 0 3 3 2 5 0 5	619	43962	51809	203;67	203	67
scaffold.336941	O=C(Nc1ccccc1)c1cc2c3c(c(N4CCOCC4)nc2s1)COCC3	O=C(Nc1ccccc1)c1cc2c3c(c(N4CCOCC4)nc2s1)COCC3	27 2 3 5 0 6 3 1 8 0 1 2 5 7 0 1 3 3 0 0 0 2 3 0 1 0 5 3 4 10 1 10	620	43963	51810	202;67	202	67
scaffold.369068	O=S(=O)(Oc1ccc2c(c1)C1(c3ccccc3)CCNC(C2)C1)c1ccccc1	O=S(=O)(Oc1ccc2c(c1)C1(c3ccccc3)CCNC(C2)C1)c1ccccc1	27 2 3 5 0 6 3 1 8 0 6 1 1 5 0 1 3 1 0 1 0 0 0 2 2 0 3 3 2 8 2 8	621	43964	51811	202;66	202	66
scaffold.356559	O=S(=O)(Oc1ccccc1)C1CC2OC1C(c1ccccc1)=C2c1ccccc1	O=S(=O)(Oc1ccccc1)C1CC2OC1C(c1ccccc1)=C2c1ccccc1	27 2 3 5 0 6 3 1 8 0 6 2 0 5 0 1 4 0 0 1 0 0 1 2 2 0 1 2 0 4 2 4	622	43965	51813	203;65	203	65
scaffold.306149	c1cc2c(c(CCN3CCN(c4nsc5ccccc45)CC3)c1)NCCC2	c1cc2c(c(CCN3CCN(c4nsc5ccccc45)CC3)c1)NCCC2	27 2 3 5 0 6 3 1 9 0 1 0 8 5 0 1 0 4 0 1 0 1 2 0 0 0 5 0 3 5 0 5	623	43966	51814	203;64	203	64
scaffold.331860	O=C1CCc2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c2N1	O=C1CCc2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c2N1	27 2 3 5 0 6 3 1 9 0 1 0 8 6 0 1 1 4 0 1 0 1 2 0 1 0 5 0 3 5 1 5	624	43967	51815	202;64	202	64
scaffold.339077	O=C(CN1CCN(c2ccccc2)CC1)N1CCc2[nH]c3ccccc3c2C1	O=C(CN1CCN(c2ccccc2)CC1)N1CCc2[nH]c3ccccc3c2C1	27 2 3 5 0 6 3 1 10 0 0 0 10 5 0 0 1 4 0 0 0 0 3 0 1 0 4 2 2 9 1 9	625	43968	51816	202;65	202	65
scaffold.309805	c1cnc2c(c1)CCC[C@@H]2NCc1cn2c(N3CCNCC3)cccc2n1	c1cnc2c(c1)CCC[C@@H]2NCc1cn2c(N3CCNCC3)cccc2n1	27 2 3 5 0 6 3 1 10 0 0 0 10 6 0 0 0 6 0 0 0 2 5 0 0 0 5 2 3 5 0 5	626	43969	51817	201;65	201	65
scaffold.387199	O=S1[C@H]2C[C@H](S(=O)(=O)Oc3ccccc3)[C@@H]1C(c1ccccc1)=C2c1ccccc1	O=S1[C@H]2C[C@H](S(=O)(=O)Oc3ccccc3)[C@@H]1C(c1ccccc1)=C2c1ccccc1	27 2 3 5 0 6 3 1 10 0 9 1 0 6 0 2 4 0 0 1 0 0 1 3 2 0 1 1 0 4 3 4	627	43970	51819	200;64	200	64
scaffold.302988	c1ccc(CCN2CCN(c3ncnc4cc5n(c34)CCCC5)CC2)cc1	c1ccc(CCN2CCN(c3ncnc4cc5n(c34)CCCC5)CC2)cc1	27 2 3 5 0 6 3 1 11 0 0 0 11 5 0 0 0 5 0 0 0 2 5 0 0 0 5 1 5 9 0 9	628	43971	51820	200;65	200	65
scaffold.315743	c1ccc2c(c1)CC(NCc1ccc(N3CCCc4ccccc43)cc1)C2	c1ccc2c(c1)CC(NCc1ccc(N3CCCc4ccccc43)cc1)C2	27 2 3 5 0 6 3 2 4 0 0 0 4 2 0 0 0 2 0 0 0 0 0 0 0 0 4 2 2 6 0 6	629	43972	51821	200;66	200	66
scaffold.303921	C1=C2CCC[C@H](CCc3ccccc3)C2Cc2cnn(-c3ccccc3)c21	C1=C2CCC[C@H](CCc3ccccc3)C2Cc2cnn(-c3ccccc3)c21	27 2 3 5 0 6 3 2 4 0 0 0 4 2 0 0 0 2 0 1 0 0 0 0 0 0 4 1 2 5 0 5	630	43973	51822	201;66	201	66
scaffold.351556	O=C(CC1COc2ccccc21)N1CCc2cccc(-c3ccccc3)c2C1	O=C(CC1COc2ccccc21)N1CCc2cccc(-c3ccccc3)c2C1	27 2 3 5 0 6 3 2 4 0 0 1 3 3 0 0 2 1 0 0 0 0 0 0 1 0 5 1 3 6 1 6	631	43974	51823	201;67	201	67
scaffold.303941	C1=C(c2c[nH]c3ccccc23)CCN(CCC2OCCc3ccccc32)C1	C1=C(c2c[nH]c3ccccc23)CCN(CCC2OCCc3ccccc32)C1	27 2 3 5 0 6 3 2 5 0 0 1 4 3 0 0 1 2 0 0 0 0 0 0 0 0 4 0 2 2 0 2	632	43975	51824	200;67	200	67
scaffold.317934	c1ccc(NNC2CC(c3ccccc3)c3cc4c(cc3O2)OCO4)cc1	c1ccc(NNC2CC(c3ccccc3)c3cc4c(cc3O2)OCO4)cc1	27 2 3 5 0 6 3 2 5 0 0 3 2 5 0 0 3 2 0 1 0 2 1 0 0 0 4 4 2 10 0 10	633	43976	51826	200;69	200	69
scaffold.337150	O=C(Nc1ccccc1)N1CCc2c(sc3c2CCCC3)C1c1ccccc1	O=C(Nc1ccccc1)N1CCc2c(sc3c2CCCC3)C1c1ccccc1	27 2 3 5 0 6 3 2 5 0 1 0 4 4 0 1 1 2 0 0 0 1 1 0 2 0 6 1 6 9 1 9	634	43977	51827	201;69	201	69
scaffold.318030	C(=N/N1CCN(C2c3ccccc3-c3ccccc32)CC1)\c1ccccc1	C(=N/N1CCN(C2c3ccccc3-c3ccccc32)CC1)\c1ccccc1	27 2 3 5 0 6 3 2 7 0 0 0 7 3 0 0 0 3 0 1 0 0 2 0 1 0 6 0 7 9 0 9	635	43978	51828	201;68	201	68
scaffold.360898	O=S(=O)(Nc1ccccc1)c1ccc2c(c1)[C@H]1C=CC[C@H]1[C@@H](c1ccccc1)N2	O=S(=O)(Nc1ccccc1)c1ccc2c(c1)[C@H]1C=CC[C@H]1[C@@H](c1ccccc1)N2	27 2 3 5 0 6 3 2 8 0 6 0 2 5 0 1 2 2 0 1 0 0 0 2 2 0 5 2 4 10 2 10	636	43979	51829	202;68	202	68
scaffold.337590	O=C(Cn1ncc2c1-c1ccccc1OC2)N1CCN(c2ccccc2)CC1	O=C(Cn1ncc2c1-c1ccccc1OC2)N1CCN(c2ccccc2)CC1	27 2 3 5 0 6 3 2 11 0 0 1 10 6 0 0 2 4 0 1 0 0 3 0 1 0 5 0 4 7 1 7	637	43980	51830	203;68	203	68
scaffold.302870	C1=C(/C=N/c2ccccc2)CC(c2ccccc2)c2cc3c(cc21)OCO3	C1=C(/C=N/c2ccccc2)CC(c2ccccc2)c2cc3c(cc21)OCO3	27 2 3 5 0 6 3 3 3 0 0 2 1 3 0 0 2 1 0 0 0 1 1 0 0 1 4 2 2 6 0 6	638	43981	51832	202;69	202	69
scaffold.338575	O=C(Oc1ccc(C2N=Cc3c(sc4c3CCNC4)N2)cc1)c1ccccc1	O=C(Oc1ccc(C2N=Cc3c(sc4c3CCNC4)N2)cc1)c1ccccc1	27 2 3 5 0 6 3 3 5 0 1 1 3 6 0 1 2 3 0 0 0 2 1 0 1 0 4 2 2 8 1 8	639	43982	51833	202;70	202	70
scaffold.323443	c1ccc(-c2c[nH]c(C3(NCc4c[nH]c5ccccc45)CCCC3)n2)cc1	c1ccc(-c2c[nH]c(C3(NCc4c[nH]c5ccccc45)CCCC3)n2)cc1	27 2 3 5 0 6 4 0 4 0 0 0 4 4 0 0 0 4 0 0 0 1 3 0 0 0 4 1 1 5 0 5	640	43983	51834	203;70	203	70
scaffold.307262	c1ccc(COc2cccc(-c3nc(C4CCC4)n4ccncc34)c2)cc1	c1ccc(COc2cccc(-c3nc(C4CCC4)n4ccncc34)c2)cc1	27 2 3 5 0 6 4 0 6 0 0 1 5 4 0 0 1 3 0 0 0 1 3 0 0 0 5 2 4 9 0 9	641	43984	51835	203;71	203	71
scaffold.326897	c1ccc(COc2cccc(-c3cn(C4CCC4)c4ncncc34)c2)cc1	c1ccc(COc2cccc(-c3cn(C4CCC4)c4ncncc34)c2)cc1	27 2 3 5 0 6 4 0 6 0 0 1 5 4 0 0 1 3 0 0 0 2 0 0 0 0 5 2 4 9 0 9	642	43985	51836	202;71	202	71
scaffold.318737	c1ccc2cc(-c3nn(CCC4CCNCC4)c4ncncc34)ccc2c1	c1ccc2cc(-c3nn(CCC4CCNCC4)c4ncncc34)ccc2c1	27 2 3 5 0 6 4 0 7 0 0 0 7 5 0 0 0 5 0 1 0 2 0 0 0 0 5 2 3 9 0 9	643	43986	51837	201;71	201	71
scaffold.338074	O=C(Nc1ccccc1)C1CCN(c2nc3ccccc3n3cccc23)CC1	O=C(Nc1ccccc1)C1CCN(c2nc3ccccc3n3cccc23)CC1	27 2 3 5 0 6 4 0 8 0 0 0 8 5 0 0 1 4 0 0 0 1 3 0 1 0 5 1 4 9 1 9	644	43987	51839	200;70	200	70
scaffold.324202	c1cc(OCC2CCNCC2)c2nc(-c3nnc4ccccn34)ccc2c1	c1cc(OCC2CCNCC2)c2nc(-c3nnc4ccccn34)ccc2c1	27 2 3 5 0 6 4 0 8 0 0 1 7 6 0 0 1 5 0 1 0 2 3 0 0 0 5 1 3 7 0 7	645	43988	51840	200;71	200	71
scaffold.317937	c1ccc(-n2nc(COC3CCCCO3)c3nc4ccccc4nc32)cc1	c1ccc(-n2nc(COC3CCCCO3)c3nc4ccccc4nc32)cc1	27 2 3 5 0 6 4 0 8 0 0 2 6 6 0 0 2 4 0 1 0 2 5 0 0 0 5 3 3 12 0 12	646	43989	51841	199;71	199	71
scaffold.303018	c1ccc(CCN2CCN(c3ncnc4c3[nH]c3ccccc34)CC2)cc1	c1ccc(CCN2CCN(c3ncnc4c3[nH]c3ccccc34)CC2)cc1	27 2 3 5 0 6 4 0 9 0 0 0 9 5 0 0 0 5 0 0 0 2 5 0 0 0 5 1 4 9 0 9	647	43990	51842	199;70	199	70
scaffold.303017	c1ccc(CCN2CCN(c3ncnc4c3[nH]c3ccncc34)CC2)cc1	c1ccc(CCN2CCN(c3ncnc4c3[nH]c3ccncc34)CC2)cc1	27 2 3 5 0 6 4 0 10 0 0 0 10 6 0 0 0 6 0 0 0 2 5 0 0 0 5 1 4 9 0 9	648	43991	51843	198;70	198	70
scaffold.303010	c1ccc(CCN2CCN(c3ncnc4c3[nH]c3ncccc34)CC2)cc1	c1ccc(CCN2CCN(c3ncnc4c3[nH]c3ncccc34)CC2)cc1	27 2 3 5 0 6 4 0 10 0 0 0 10 6 0 0 0 6 0 0 0 3 5 0 0 0 5 1 4 9 0 9	649	43992	51844	198;71	198	71
scaffold.326599	C(=C/c1cn2nccc(N3CCOCC3)c2n1)\c1ccc2ccccc2n1	C(=C/c1cn2nccc(N3CCOCC3)c2n1)\c1ccc2ccccc2n1	27 2 3 5 0 6 4 0 10 0 0 1 9 6 0 0 1 5 0 1 0 1 5 0 0 0 4 3 2 6 0 6	650	43993	51846	196;71	196	71
scaffold.304268	c1ccc(N2CCN(CCn3cnc4c5ccccc5nc-4c3)CC2)cc1	c1ccc(N2CCN(CCn3cnc4c5ccccc5nc-4c3)CC2)cc1	27 2 3 5 0 6 4 0 11 0 0 0 11 5 0 0 0 5 0 0 0 1 5 0 0 0 4 2 2 8 0 8	651	43994	51847	196;70	196	70
scaffold.337726	O=C(Cn1cc2nc3ccccc3c-2cn1)N1CCN(c2ccccc2)CC1	O=C(Cn1cc2nc3ccccc3c-2cn1)N1CCN(c2ccccc2)CC1	27 2 3 5 0 6 4 0 11 0 0 0 11 6 0 0 1 5 0 1 0 0 4 0 1 0 4 2 2 8 1 8	652	43995	51848	197;70	197	70
scaffold.354132	O=S(=O)(Nc1ccc2nccc(N3CCNCC3)c2c1)c1csc2ccccc12	O=S(=O)(Nc1ccc2nccc(N3CCNCC3)c2c1)c1csc2ccccc12	27 2 3 5 0 6 4 0 13 0 7 0 6 8 0 2 2 4 0 1 0 0 3 2 2 0 5 1 3 6 2 6	653	43996	51849	197;69	197	69
scaffold.354123	O=S(=O)(Nc1ccc2nccc(N3CCNCC3)c2c1)c1cc2ccccc2s1	O=S(=O)(Nc1ccc2nccc(N3CCNCC3)c2c1)c1cc2ccccc2s1	27 2 3 5 0 6 4 0 13 0 7 0 6 8 0 2 2 4 0 1 0 1 2 2 2 0 4 3 2 7 2 7	654	43997	51850	196;69	196	69
scaffold.350310	O=C(Cn1cccn1)N1CCN(c2scnc2-c2nc3ccccc3[nH]2)CC1	O=C(Cn1cccn1)N1CCN(c2scnc2-c2nc3ccccc3[nH]2)CC1	27 2 3 5 0 6 4 0 14 0 1 0 13 9 0 1 1 7 0 1 0 3 8 0 1 0 4 2 2 8 1 8	655	43998	51852	197;68	197	68
scaffold.350355	O=C(Cn1cncn1)N1CCN(c2scnc2-c2nc3ccccc3[nH]2)CC1	O=C(Cn1cncn1)N1CCN(c2scnc2-c2nc3ccccc3[nH]2)CC1	27 2 3 5 0 6 4 0 15 0 1 0 14 10 0 1 1 8 0 1 0 5 8 0 1 0 4 2 2 8 1 8	656	43999	51853	198;68	198	68
scaffold.361701	O=C(Nc1ccccc1)c1cc2c(-c3ccccc3)c3c(nc2s1)CCCC3=O	O=C(Nc1ccccc1)c1cc2c(-c3ccccc3)c3c(nc2s1)CCCC3=O	27 2 3 5 0 6 4 1 3 0 1 0 2 5 0 1 2 2 0 0 0 1 1 0 1 0 5 3 5 10 2 10	657	44000	51854	198;69	198	69
scaffold.336989	O=C(Cc1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccccc1	O=C(Cc1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccccc1	27 2 3 5 0 6 4 1 4 0 0 0 4 3 0 0 1 2 0 0 0 0 1 0 1 0 6 1 6 9 1 9	658	44001	51855	199;69	199	69
scaffold.350912	O=C(Nc1ccc(-c2cncc3ccccc23)cc1)N1Cc2ccccc2C1	O=C(Nc1ccc(-c2cncc3ccccc23)cc1)N1Cc2ccccc2C1	27 2 3 5 0 6 4 1 5 0 0 0 5 4 0 0 1 3 0 0 0 1 0 0 2 0 4 2 2 6 1 6	659	44002	51856	199;68	199	68
scaffold.337948	O=C(Nc1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccccc1	O=C(Nc1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccccc1	27 2 3 5 0 6 4 1 5 0 0 0 5 4 0 0 1 3 0 0 0 1 1 0 2 0 6 1 6 9 1 9	660	44003	51857	199;67	199	67
scaffold.309729	c1ccc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cc1	c1ccc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cc1	27 2 3 5 0 6 4 1 5 0 0 2 3 5 0 0 2 3 0 0 0 3 1 0 0 0 4 2 1 8 0 8	661	44004	51859	198;66	198	66
scaffold.337015	O=C(Nc1cccc(-c2nc3ccccc3o2)c1)c1ccc2c(c1)OCCO2	O=C(Nc1cccc(-c2nc3ccccc3o2)c1)c1ccc2c(c1)OCCO2	27 2 3 5 0 6 4 1 5 0 0 3 2 6 0 0 4 2 0 0 0 1 3 0 1 0 3 4 0 8 1 8	662	44005	51860	199;66	199	66
scaffold.325016	c1ccc(CNc2nc(-n3ccc4ccccc43)nc3c2CCCC3)cc1	c1ccc(CNc2nc(-n3ccc4ccccc43)nc3c2CCCC3)cc1	27 2 3 5 0 6 4 1 6 0 0 0 6 4 0 0 0 4 0 0 0 4 0 0 0 0 5 2 3 7 0 7	663	44006	51861	199;65	199	65
scaffold.350397	O=C(Nc1ccc(-c2nncc3ccccc23)cc1)N1Cc2ccccc2C1	O=C(Nc1ccc(-c2nncc3ccccc23)cc1)N1Cc2ccccc2C1	27 2 3 5 0 6 4 1 6 0 0 0 6 5 0 0 1 4 0 1 0 1 0 0 2 0 4 2 2 6 1 6	664	44007	51862	199;64	199	64
scaffold.315866	c1ccc(COc2c3cnc4c(c3nn2-c2ccccc2)CCCC4)cc1	c1ccc(COc2c3cnc4c(c3nn2-c2ccccc2)CCCC4)cc1	27 2 3 5 0 6 4 1 6 0 0 1 5 4 0 0 1 3 0 1 0 1 0 0 0 0 6 1 5 10 0 10	665	44008	51863	198;64	198	64
scaffold.325048	c1ccc(CNc2nc(-n3ccc4ccccc43)nc3c2CNCC3)cc1	c1ccc(CNc2nc(-n3ccc4ccccc43)nc3c2CNCC3)cc1	27 2 3 5 0 6 4 1 7 0 0 0 7 5 0 0 0 5 0 0 0 4 0 0 0 0 5 2 3 7 0 7	666	44009	51865	197;65	197	65
scaffold.325021	c1ccc(CNc2nc(-n3ccc4ccccc43)nc3c2CCNC3)cc1	c1ccc(CNc2nc(-n3ccc4ccccc43)nc3c2CCNC3)cc1	27 2 3 5 0 6 4 1 7 0 0 0 7 5 0 0 0 5 0 0 0 4 1 0 0 0 5 2 3 7 0 7	667	44010	51866	197;64	197	64
scaffold.343285	O=C1C2=Cc3ccccc3OC2=NCN1c1cnoc1/C=C/c1ccccc1	O=C1C2=Cc3ccccc3OC2=NCN1c1cnoc1/C=C/c1ccccc1	27 2 3 5 0 6 4 1 7 0 0 2 5 6 0 0 3 3 0 1 0 1 2 0 2 2 3 0 1 0 1 0	668	44011	51867	196;64	196	64
scaffold.369917	O=S(=O)(Cc1ccccc1)N1CCc2ccccc2[C@H]1c1c[nH]c2ccccc12	O=S(=O)(Cc1ccccc1)N1CCc2ccccc2[C@H]1c1c[nH]c2ccccc12	27 2 3 5 0 6 4 1 10 0 6 0 4 5 0 1 2 2 0 1 0 0 0 2 2 0 6 0 6 8 2 8	669	44012	51868	196;65	196	65
scaffold.369919	O=S(=O)(Cc1ccccc1)N1CCc2ccccc2[C@@H]1c1c[nH]c2ccccc12	O=S(=O)(Cc1ccccc1)N1CCc2ccccc2[C@@H]1c1c[nH]c2ccccc12	27 2 3 5 0 6 4 1 10 0 6 0 4 5 0 1 2 2 0 1 0 0 0 2 2 0 6 0 6 8 2 8	670	44012	51868	196;65	196	65
scaffold.336212	O=C(Nc1ccc2c(c1)Cc1ccccc1-2)c1ccccc1-c1ccccc1	O=C(Nc1ccc2c(c1)Cc1ccccc1-2)c1ccccc1-c1ccccc1	27 2 3 5 0 6 4 2 1 0 0 0 1 2 0 0 1 1 0 0 0 0 0 0 1 0 5 2 3 6 1 6	671	44014	51870	197;66	197	66
scaffold.337062	O=C(Nc1ccccc1)C1=CNc2nc3ccccc3n2C1c1ccccc1	O=C(Nc1ccccc1)C1=CNc2nc3ccccc3n2C1c1ccccc1	27 2 3 5 0 6 4 2 6 0 0 0 6 5 0 0 1 4 0 0 0 3 1 0 2 1 5 1 5 6 1 6	672	44015	51872	196;67	196	67
scaffold.335593	O=C(Nc1ccc2c(c1)-c1c(cnn1-c1ccccc1)CC2)c1cccnc1	O=C(Nc1ccc2c(c1)-c1c(cnn1-c1ccccc1)CC2)c1cccnc1	27 2 3 5 0 6 4 2 6 0 0 0 6 5 0 0 1 4 0 1 0 0 0 0 1 0 5 1 5 10 1 10	673	44016	51873	195;67	195	67
scaffold.335595	O=C(Nc1ccc2c(c1)-c1c(cnn1-c1ccccc1)CC2)c1ccncc1	O=C(Nc1ccc2c(c1)-c1c(cnn1-c1ccccc1)CC2)c1ccncc1	27 2 3 5 0 6 4 2 6 0 0 0 6 5 0 0 1 4 0 1 0 0 0 0 1 0 5 1 5 10 1 10	674	44016	51873	195;67	195	67
scaffold.350328	O=C(Nc1ccc2c(c1)-c1c(cnn1-c1ccccc1)CO2)c1ccccc1	O=C(Nc1ccc2c(c1)-c1c(cnn1-c1ccccc1)CO2)c1ccccc1	27 2 3 5 0 6 4 2 6 0 0 1 5 5 0 0 2 3 0 1 0 0 0 0 1 0 5 1 5 10 1 10	675	44018	51875	194;66	194	66
scaffold.345750	O=C(Cn1cc(-c2ccccc2)nn1)N1c2ccccc2Sc2ccccc21	O=C(Cn1cc(-c2ccccc2)nn1)N1c2ccccc2Sc2ccccc21	27 2 3 5 0 6 4 2 9 0 1 0 8 6 0 1 1 4 0 2 1 0 4 0 1 0 5 2 3 7 1 7	676	44019	51876	195;66	195	66
scaffold.366071	O=S(=O)(Nc1ccc2c(c1)-c1c(cnn1-c1ccccc1)CC2)c1ccccc1	O=S(=O)(Nc1ccc2c(c1)-c1c(cnn1-c1ccccc1)CC2)c1ccccc1	27 2 3 5 0 6 4 2 11 0 6 0 5 6 0 1 2 3 0 2 0 0 0 2 2 0 5 1 5 10 2 10	677	44020	51877	195;65	195	65
scaffold.388399	O=C(Nc1ccccc1)c1nn(-c2ccccc2)c2c1NS(=O)(=O)c1ccccc1-2	O=C(Nc1ccccc1)c1nn(-c2ccccc2)c2c1NS(=O)(=O)c1ccccc1-2	27 2 3 5 0 6 4 2 12 0 6 0 6 8 0 1 3 4 0 2 0 0 3 2 3 0 6 1 6 11 3 11	678	44021	51879	194;64	194	64
