scaffold_id	structure	bms	sk_struct	idx	closest_order	bucket_id	embedded_hs_coordinates	Dim_1	Dim_2
scaffold.225136	O=C1c2ccccc2C(=O)N1CC(=O)N1CC=Cc2ccccc21	O=C1c2ccccc2C(=O)N1CC(=O)N1CC=Cc2ccccc21	21 2 3 4 0 6 3 2 6 0 0 0 6 5 0 0 3 2 0 0 0 0 1 0 3 0 3 0 1 3 3 3	320	24966	460	12;21	12	21
scaffold.129583	c1ccc(COc2ccc3c(c2)CCc2nncn2-3)cc1	c1ccc(COc2ccc3c(c2)CCc2nncn2-3)cc1	21 2 3 4 0 6 3 2 6 0 0 1 5 4 0 0 1 3 0 1 0 2 0 0 0 0 3 1 2 5 0 5	321	24967	460	12;21	12	21
scaffold.142884	c1ccc(COc2ccc3c(c2)CCc2nnnn2-3)cc1	c1ccc(COc2ccc3c(c2)CCc2nnnn2-3)cc1	21 2 3 4 0 6 3 2 7 0 0 1 6 5 0 0 1 4 0 3 2 1 0 0 0 0 3 1 2 5 0 5	322	24968	460	12;21	12	21
scaffold.222371	O=C(Nc1ccccc1)c1cc2c(s1)-c1ccccc1S(=O)(=O)C2	O=C(Nc1ccccc1)c1cc2c(s1)-c1ccccc1S(=O)(=O)C2	21 2 3 4 0 6 3 2 8 0 7 0 1 6 0 2 3 1 0 0 0 0 1 2 1 0 3 2 2 6 3 6	323	24969	460	12;21	12	21
scaffold.222441	O=C(Nc1ccccc1)c1n[nH]c2c1CS(=O)(=O)c1ccccc1-2	O=C(Nc1ccccc1)c1n[nH]c2c1CS(=O)(=O)c1ccccc1-2	21 2 3 4 0 6 3 2 9 0 6 0 3 7 0 1 3 3 0 1 0 0 1 2 1 0 4 0 3 5 3 5	324	24970	460	12;21	12	21
scaffold.189282	O=C(Nc1ccccc1)c1cccc2c1C(=O)c1ccccc1-2	O=C(Nc1ccccc1)c1cccc2c1C(=O)c1ccccc1-2	21 2 3 4 0 6 4 0 1 0 0 0 1 3 0 0 2 1 0 0 0 0 0 0 1 0 4 0 3 6 2 6	325	24971	460	12;21	12	21
scaffold.140398	C(=C/c1c[nH]c2ccccc12)\c1ccc2ccccc2n1	C(=C/c1c[nH]c2ccccc12)\c1ccc2ccccc2n1	21 2 3 4 0 6 4 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 3 1 1 3 0 3	326	24972	460	12;21	12	21
scaffold.138445	C(=C/c1c[nH]c2ccccc12)\c1ccc2ccccc2[nH+]1	C(=C/c1c[nH]c2ccccc12)\c1ccc2ccccc2[nH+]1	21 2 3 4 0 6 4 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 3 1 1 3 0 3	327	24972	460	12;21	12	21
scaffold.140381	C(=C/c1c[nH]c2ccccc12)\c1ccnc2ccccc12	C(=C/c1c[nH]c2ccccc12)\c1ccnc2ccccc12	21 2 3 4 0 6 4 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 4 0 2 1 0 1	328	24974	460	12;21	12	21
scaffold.140303	C(=C/c1cc[nH+]c2ccccc12)\c1c[nH]c2ccccc12	C(=C/c1cc[nH+]c2ccccc12)\c1c[nH]c2ccccc12	21 2 3 4 0 6 4 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 4 0 2 1 0 1	329	24974	460	12;21	12	21
scaffold.127875	C(=C/c1nccc2c1[nH]c1ccccc12)\c1ccccc1	C(=C/c1nccc2c1[nH]c1ccccc12)\c1ccccc1	21 2 3 4 0 6 4 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 1 0 0 0 4 1 3 5 0 5	330	24976	460	12;21	12	21
scaffold.128419	c1ccc(NN=C2c3ccccc3-c3ccccc32)cc1	c1ccc(NN=C2c3ccccc3-c3ccccc32)cc1	21 2 3 4 0 6 4 0 2 0 0 0 2 2 0 0 0 2 0 1 0 0 0 0 1 0 3 0 2 3 1 3	331	24977	460	12;21	12	21
scaffold.158334	O=C(Nc1ccc2[nH]c3ccccc3c2c1)c1ccccc1	O=C(Nc1ccc2[nH]c3ccccc3c2c1)c1ccccc1	21 2 3 4 0 6 4 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 0 0 1 0 3 2 2 7 1 7	332	24978	460	12;21	12	21
scaffold.156946	O=C(Nc1ccc2ccccc2c1)c1cc2ccccc2[nH]1	O=C(Nc1ccc2ccccc2c1)c1cc2ccccc2[nH]1	21 2 3 4 0 6 4 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 1 0 1 0 2 3 0 5 1 5	333	24979	461	12;22	12	22
scaffold.187934	O=C1NC(=O)c2cc(/N=C\c3ccccc3)cc3cccc1c23	O=C1NC(=O)c2cc(/N=C\c3ccccc3)cc3cccc1c23	21 2 3 4 0 6 4 0 2 0 0 0 2 4 0 0 2 2 0 0 0 0 0 0 2 0 3 2 3 2 2 2	334	24980	461	12;22	12	22
scaffold.162627	O=C(Nc1ccc2c(c1)oc1ccccc12)c1ccccc1	O=C(Nc1ccc2c(c1)oc1ccccc12)c1ccccc1	21 2 3 4 0 6 4 0 2 0 0 1 1 3 0 0 2 1 0 0 0 0 0 0 1 0 3 2 2 6 1 6	335	24981	461	12;22	12	22
scaffold.205084	O=C1C(=O)c2cc(CNc3ccccc3)oc2-c2ccccc21	O=C1C(=O)c2cc(CNc3ccccc3)oc2-c2ccccc21	21 2 3 4 0 6 4 0 2 0 0 1 1 4 0 0 3 1 0 0 0 0 1 0 0 1 3 2 2 6 2 6	336	24982	461	12;22	12	22
scaffold.234112	O=C(Nc1cc2c3c(cccc3c1)C(=O)OC2=O)c1ccccc1	O=C(Nc1cc2c3c(cccc3c1)C(=O)OC2=O)c1ccccc1	21 2 3 4 0 6 4 0 2 0 0 1 1 5 0 0 4 1 0 0 0 0 0 0 3 0 3 2 3 3 3 3	337	24983	461	12;22	12	22
scaffold.151512	c1ccc(SCc2cc3ccc4ccccc4c3[nH]2)cc1	c1ccc(SCc2cc3ccc4ccccc4c3[nH]2)cc1	21 2 3 4 0 6 4 0 2 0 1 0 1 2 0 1 0 1 0 0 0 0 1 0 0 0 3 2 2 6 0 6	338	24984	461	12;22	12	22
scaffold.130110	c1ccc(COc2c3ccccc3cc3sccc23)cc1	c1ccc(COc2c3ccccc3cc3sccc23)cc1	21 2 3 4 0 6 4 0 2 0 1 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 4 1 3 5 0 5	339	24985	461	12;22	12	22
scaffold.139282	c1ccc(CNc2cc3c(cn2)[nH]c2ccccc23)cc1	c1ccc(CNc2cc3c(cn2)[nH]c2ccccc23)cc1	21 2 3 4 0 6 4 0 3 0 0 0 3 3 0 0 0 3 0 0 0 1 1 0 0 0 3 2 2 7 0 7	340	24986	461	12;22	12	22
scaffold.140019	c1ccc(CNc2nccc3c2[nH]c2ccccc23)cc1	c1ccc(CNc2nccc3c2[nH]c2ccccc23)cc1	21 2 3 4 0 6 4 0 3 0 0 0 3 3 0 0 0 3 0 0 0 1 2 0 0 0 4 1 3 6 0 6	341	24987	461	12;22	12	22
scaffold.193639	O=C1c2cccc3cccc(c23)C(=O)N1CCc1ccccc1	O=C1c2cccc3cccc(c23)C(=O)N1CCc1ccccc1	21 2 3 4 0 6 4 0 3 0 0 0 3 3 0 0 2 1 0 0 0 0 0 0 2 0 3 0 3 3 2 3	342	24988	461	12;22	12	22
scaffold.159254	O=C(Nc1ccc2[nH]c3ccncc3c2c1)c1ccccc1	O=C(Nc1ccc2[nH]c3ccncc3c2c1)c1ccccc1	21 2 3 4 0 6 4 0 3 0 0 0 3 4 0 0 1 3 0 0 0 0 0 0 1 0 3 2 2 7 1 7	343	24989	461	12;22	12	22
scaffold.163582	O=C(Nc1ccccc1)c1cc2ccc3cccnc3c2[nH]1	O=C(Nc1ccccc1)c1cc2ccc3cccnc3c2[nH]1	21 2 3 4 0 6 4 0 3 0 0 0 3 4 0 0 1 3 0 0 0 0 2 0 1 0 3 2 2 6 1 6	344	24990	461	12;22	12	22
scaffold.133705	c1ccc(COc2ccc3c(c2)[nH]c2cnccc23)cc1	c1ccc(COc2ccc3c(c2)[nH]c2cnccc23)cc1	21 2 3 4 0 6 4 0 3 0 0 1 2 3 0 0 1 2 0 0 0 0 1 0 0 0 3 2 2 6 0 6	345	24991	461	12;22	12	22
scaffold.145701	c1ccc(COc2ccc3c(c2)[nH]c2c[nH+]ccc23)cc1	c1ccc(COc2ccc3c(c2)[nH]c2c[nH+]ccc23)cc1	21 2 3 4 0 6 4 0 3 0 0 1 2 3 0 0 1 2 0 0 0 0 1 0 0 0 3 2 2 6 0 6	346	24991	461	12;22	12	22
scaffold.125758	c1ccc(COc2ccc3nc4c[nH]ccc-4c3c2)cc1	c1ccc(COc2ccc3nc4c[nH]ccc-4c3c2)cc1	21 2 3 4 0 6 4 0 3 0 0 1 2 3 0 0 1 2 0 0 0 0 1 0 0 0 3 2 2 7 0 7	347	24993	461	12;22	12	22
scaffold.125754	c1ccc(COc2ccc3[nH]c4cnccc4c3c2)cc1	c1ccc(COc2ccc3[nH]c4cnccc4c3c2)cc1	21 2 3 4 0 6 4 0 3 0 0 1 2 3 0 0 1 2 0 0 0 0 1 0 0 0 3 2 2 7 0 7	348	24993	461	12;22	12	22
scaffold.165929	O=C(Nc1ccccc1)c1cc2cnc3ccccc3c2o1	O=C(Nc1ccccc1)c1cc2cnc3ccccc3c2o1	21 2 3 4 0 6 4 0 3 0 0 1 2 4 0 0 2 2 0 0 0 0 1 0 1 0 3 2 2 6 1 6	349	24995	461	12;22	12	22
scaffold.160854	O=C(Nc1ccccc1)c1cc2cc3ccccc3nc2o1	O=C(Nc1ccccc1)c1cc2cc3ccccc3nc2o1	21 2 3 4 0 6 4 0 3 0 0 1 2 4 0 0 2 2 0 0 0 1 1 0 1 0 2 4 0 7 1 7	350	24996	461	12;22	12	22
scaffold.212091	O=C1C(=O)c2nc(CNc3ccccc3)oc2-c2ccccc21	O=C1C(=O)c2nc(CNc3ccccc3)oc2-c2ccccc21	21 2 3 4 0 6 4 0 3 0 0 1 2 5 0 0 3 2 0 0 0 1 3 0 0 1 3 2 2 6 2 6	351	24997	461	12;22	12	22
scaffold.160962	O=C(Oc1cc2ccnc3ccoc(c1)c23)c1ccccc1	O=C(Oc1cc2ccnc3ccoc(c1)c23)c1ccccc1	21 2 3 4 0 6 4 0 3 0 0 2 1 4 0 0 3 1 0 0 0 0 0 0 1 0 3 2 3 3 1 3	352	24998	461	12;22	12	22
scaffold.162264	O=C(Nc1ccccc1)c1cc2cnc3ccccc3c2s1	O=C(Nc1ccccc1)c1cc2cnc3ccccc3c2s1	21 2 3 4 0 6 4 0 3 0 1 0 2 4 0 1 1 2 0 0 0 0 1 0 1 0 3 2 2 6 1 6	353	24999	461	12;22	12	22
scaffold.181671	O=C(Nc1ccc2ccccc2n1)c1cc2ccccc2s1	O=C(Nc1ccc2ccccc2n1)c1cc2ccccc2s1	21 2 3 4 0 6 4 0 3 0 1 0 2 4 0 1 1 2 0 0 0 1 1 0 1 0 2 3 0 5 1 5	354	25000	461	12;22	12	22
scaffold.160878	O=C(Nc1ccccc1)c1cc2cc3ccccc3nc2s1	O=C(Nc1ccccc1)c1cc2cc3ccccc3nc2s1	21 2 3 4 0 6 4 0 3 0 1 0 2 4 0 1 1 2 0 0 0 1 1 0 1 0 2 4 0 7 1 7	355	25001	461	12;22	12	22
scaffold.154249	O=C(Nc1nc2ccccc2s1)c1ccc2ccccc2c1	O=C(Nc1nc2ccccc2s1)c1ccc2ccccc2c1	21 2 3 4 0 6 4 0 3 0 1 0 2 4 0 1 1 2 0 0 0 3 1 0 1 0 2 3 0 5 1 5	356	25002	461	12;22	12	22
scaffold.141087	C(=N/n1c2ccccc2c2ccccc21)\c1ccccc1	C(=N/n1c2ccccc2c2ccccc21)\c1ccccc1	21 2 3 4 0 6 4 0 4 0 0 0 4 2 0 0 0 2 0 1 0 0 0 0 1 0 5 0 5 5 0 5	357	25003	461	12;22	12	22
scaffold.127660	c1ccc(CNc2[nH]cnc3c4ccccc4nc2-3)cc1	c1ccc(CNc2[nH]cnc3c4ccccc4nc2-3)cc1	21 2 3 4 0 6 4 0 4 0 0 0 4 4 0 0 0 4 0 0 0 2 3 0 0 0 4 1 3 6 0 6	358	25004	461	12;22	12	22
scaffold.164508	O=C(Nc1cc2nc3ccccc3nc2[nH]1)c1ccccc1	O=C(Nc1cc2nc3ccccc3nc2[nH]1)c1ccccc1	21 2 3 4 0 6 4 0 4 0 0 0 4 5 0 0 1 4 0 0 0 2 3 0 1 0 2 4 0 7 1 7	359	25005	461	12;22	12	22
scaffold.166409	O=C(Nc1n[nH]c2nc3ccccc3cc12)c1ccccc1	O=C(Nc1n[nH]c2nc3ccccc3cc12)c1ccccc1	21 2 3 4 0 6 4 0 4 0 0 0 4 5 0 0 1 4 0 1 0 2 0 0 1 0 3 2 1 7 1 7	360	25006	461	12;22	12	22
scaffold.127666	c1ccc(CNc2ncnc3c2sc2ccccc23)cc1	c1ccc(CNc2ncnc3c2sc2ccccc23)cc1	21 2 3 4 0 6 4 0 4 0 1 0 3 4 0 1 0 3 0 0 0 2 3 0 0 0 4 1 3 6 0 6	361	25007	461	12;22	12	22
scaffold.135314	c1ccc(CSc2ncnc3c2oc2ccccc23)cc1	c1ccc(CSc2ncnc3c2oc2ccccc23)cc1	21 2 3 4 0 6 4 0 4 0 1 1 2 4 0 1 1 2 0 0 0 2 3 0 0 0 4 1 3 6 0 6	362	25008	461	12;22	12	22
scaffold.132222	c1ccc(CCn2ccc3nc4ccccc4nc32)cc1	c1ccc(CCn2ccc3nc4ccccc4nc32)cc1	21 2 3 4 0 6 4 0 5 0 0 0 5 3 0 0 0 3 0 0 0 1 3 0 0 0 3 2 1 7 0 7	363	25009	461	12;22	12	22
scaffold.131151	c1ccc(CCc2cnc3cnc4ccccc4n23)cc1	c1ccc(CCc2cnc3cnc4ccccc4n23)cc1	21 2 3 4 0 6 4 0 5 0 0 0 5 3 0 0 0 3 0 0 0 1 4 0 0 0 4 0 4 5 0 5	364	25010	461	12;22	12	22
scaffold.164175	O=C(Nc1ccccc1)c1ccc2nc3ccccc3n2c1	O=C(Nc1ccccc1)c1ccc2nc3ccccc3n2c1	21 2 3 4 0 6 4 0 5 0 0 0 5 4 0 0 1 3 0 0 0 1 1 0 1 0 3 2 2 7 1 7	365	25011	461	12;22	12	22
scaffold.162551	O=C(Nc1n[nH]c2nc3ccccc3cc12)c1ccncc1	O=C(Nc1n[nH]c2nc3ccccc3cc12)c1ccncc1	21 2 3 4 0 6 4 0 5 0 0 0 5 6 0 0 1 5 0 1 0 2 0 0 1 0 3 2 1 7 1 7	366	25012	461	12;22	12	22
scaffold.164022	O=C(Nc1n[nH]c2nc3ccccc3cc12)c1ccccn1	O=C(Nc1n[nH]c2nc3ccccc3cc12)c1ccccn1	21 2 3 4 0 6 4 0 5 0 0 0 5 6 0 0 1 5 0 1 0 2 1 0 1 0 3 2 1 7 1 7	367	25013	461	12;22	12	22
scaffold.151984	C(=Nc1ccc2ncccc2c1)c1csc2cncnc12	C(=Nc1ccc2ncccc2c1)c1csc2cncnc12	21 2 3 4 0 6 4 0 5 0 1 0 4 5 0 1 0 4 0 0 0 1 2 0 0 0 3 1 1 3 0 3	368	25014	461	12;22	12	22
scaffold.134903	c1ccc2nc(CSc3nc4ccccc4[nH]3)ncc2c1	c1ccc2nc(CSc3nc4ccccc4[nH]3)ncc2c1	21 2 3 4 0 6 4 0 5 0 1 0 4 5 0 1 0 4 0 0 0 4 3 0 0 0 2 3 0 5 0 5	369	25015	461	12;22	12	22
scaffold.131403	c1ccc(CSc2nnc3c(n2)[nH]c2ccccc23)cc1	c1ccc(CSc2nnc3c(n2)[nH]c2ccccc23)cc1	21 2 3 4 0 6 4 0 5 0 1 0 4 5 0 1 0 4 0 1 0 4 2 0 0 0 3 2 2 6 0 6	370	25016	461	12;22	12	22
scaffold.136428	c1ccc(CSc2n[nH]c3c4ccccc4nc-3n2)cc1	c1ccc(CSc2n[nH]c3c4ccccc4nc-3n2)cc1	21 2 3 4 0 6 4 0 5 0 1 0 4 5 0 1 0 4 0 1 0 4 2 0 0 0 3 2 2 6 0 6	371	25016	461	12;22	12	22
scaffold.152009	c1ccc2nc(CCc3nc4ccccn4n3)ccc2c1	c1ccc2nc(CCc3nc4ccccn4n3)ccc2c1	21 2 3 4 0 6 4 0 6 0 0 0 6 4 0 0 0 4 0 1 0 2 0 0 0 0 2 3 0 5 0 5	372	25018	461	12;22	12	22
scaffold.137507	c1ccc(CCn2c3ccccc3c3nncnc32)cc1	c1ccc(CCn2c3ccccc3c3nncnc32)cc1	21 2 3 4 0 6 4 0 6 0 0 0 6 4 0 0 0 4 0 1 0 2 2 0 0 0 5 0 5 6 0 6	373	25019	461	12;22	12	22
scaffold.131273	C(=C/c1nc2ccccc2n2cnnc12)\c1ccccc1	C(=C/c1nc2ccccc2n2cnnc12)\c1ccccc1	21 2 3 4 0 6 4 0 6 0 0 0 6 4 0 0 0 4 0 1 0 2 3 0 0 0 4 1 3 4 0 4	374	25020	461	12;22	12	22
scaffold.139346	C(=C/c1nnc2c3ccccc3cnn12)\c1ccccc1	C(=C/c1nnc2c3ccccc3cnn12)\c1ccccc1	21 2 3 4 0 6 4 0 6 0 0 0 6 4 0 0 0 4 0 2 0 2 0 0 0 0 4 0 3 4 0 4	375	25021	461	12;22	12	22
scaffold.131278	c1ccc(COc2cc3nncn3c3ccccc23)cc1	c1ccc(COc2cc3nncn3c3ccccc23)cc1	21 2 3 4 0 6 4 0 6 0 0 1 5 4 0 0 1 3 0 1 0 2 0 0 0 0 4 1 3 5 0 5	376	25022	461	12;22	12	22
scaffold.136212	c1ccc(CSc2nnc3ccc4ccccc4n23)cc1	c1ccc(CSc2nnc3ccc4ccccc4n23)cc1	21 2 3 4 0 6 4 0 6 0 1 0 5 4 0 1 0 3 0 1 0 4 0 0 0 0 4 0 4 5 0 5	377	25023	461	12;22	12	22
scaffold.139600	C(=N/n1ccc2nc3ccccc3nc21)\c1ccccn1	C(=N/n1ccc2nc3ccccc3nc21)\c1ccccn1	21 2 3 4 0 6 4 0 7 0 0 0 7 5 0 0 0 5 0 1 0 1 3 0 1 0 3 2 1 6 0 6	378	25024	461	12;22	12	22
scaffold.152287	C(=C/c1nc2cnccn2n1)\c1ccc2ccccc2n1	C(=C/c1nc2cnccn2n1)\c1ccc2ccccc2n1	21 2 3 4 0 6 4 0 7 0 0 0 7 5 0 0 0 5 0 1 0 2 3 0 0 0 2 3 0 4 0 4	379	25025	461	12;22	12	22
scaffold.151867	c1ccc2nc(CCc3nc4cnccn4n3)ccc2c1	c1ccc2nc(CCc3nc4cnccn4n3)ccc2c1	21 2 3 4 0 6 4 0 7 0 0 0 7 5 0 0 0 5 0 1 0 2 3 0 0 0 2 3 0 5 0 5	380	25026	461	12;22	12	22
scaffold.134544	c1ccc(CNc2nc3ccccc3n3cnnc23)cc1	c1ccc(CNc2nc3ccccc3n3cnnc23)cc1	21 2 3 4 0 6 4 0 7 0 0 0 7 5 0 0 0 5 0 1 0 3 5 0 0 0 4 1 3 5 0 5	381	25027	461	12;22	12	22
scaffold.142738	c1ccc(CNc2ccc3[nH+]nc4ccnn4c3c2)cc1	c1ccc(CNc2ccc3[nH+]nc4ccnn4c3c2)cc1	21 2 3 4 0 6 4 0 7 0 0 0 7 5 0 0 0 5 0 2 0 1 1 0 0 0 3 1 2 6 0 6	382	25028	461	12;22	12	22
scaffold.142860	c1ccc(COc2cccc3c2cnc2ncnn23)cc1	c1ccc(COc2cccc3c2cnc2ncnn23)cc1	21 2 3 4 0 6 4 0 7 0 0 1 6 5 0 0 1 4 0 1 0 4 0 0 0 0 4 0 3 4 0 4	383	25029	461	12;22	12	22
scaffold.132394	c1ccc(COc2ccc3[nH+]nc4ccnn4c3c2)cc1	c1ccc(COc2ccc3[nH+]nc4ccnn4c3c2)cc1	21 2 3 4 0 6 4 0 7 0 0 1 6 5 0 0 1 4 0 2 0 1 1 0 0 0 3 1 2 6 0 6	384	25030	461	12;22	12	22
scaffold.231822	N=C1c2ccccc2-c2ccc(NS(=O)(=O)c3ccccc3)cc21	N=C1c2ccccc2-c2ccc(NS(=O)(=O)c3ccccc3)cc21	21 2 3 4 0 6 4 0 7 0 6 0 1 5 0 1 2 2 0 1 0 0 0 2 2 0 3 1 2 6 3 6	385	25031	461	12;22	12	22
scaffold.135262	c1ccc(CNc2nc3ccccc3n3nnnc23)cc1	c1ccc(CNc2nc3ccccc3n3nnnc23)cc1	21 2 3 4 0 6 4 0 8 0 0 0 8 6 0 0 0 6 0 3 2 2 5 0 0 0 4 1 3 5 0 5	386	25032	461	12;22	12	22
scaffold.150807	c1coc(-c2c[nH]c(CCc3nc4ccccn4n3)n2)c1	c1coc(-c2c[nH]c(CCc3nc4ccccn4n3)n2)c1	21 2 3 4 0 6 4 0 8 0 0 1 7 6 0 0 1 5 0 1 0 3 2 0 0 0 2 3 0 5 0 5	387	25033	462	13;22	13	22
scaffold.132593	c1cc(COc2ccc3[nH+]nc4ccnn4c3c2)ccn1	c1cc(COc2ccc3[nH+]nc4ccnn4c3c2)ccn1	21 2 3 4 0 6 4 0 8 0 0 1 7 6 0 0 1 5 0 2 0 1 1 0 0 0 3 1 2 6 0 6	388	25034	462	13;22	13	22
scaffold.126642	c1ccc(COc2nn3cnnc3c3ccccc23)nc1	c1ccc(COc2nn3cnnc3c3ccccc23)nc1	21 2 3 4 0 6 4 0 8 0 0 1 7 6 0 0 1 5 0 2 0 3 1 0 0 0 4 1 3 5 0 5	389	25035	462	13;22	13	22
scaffold.150802	c1csc(-c2c[nH]c(CCc3cn4cccnc4n3)n2)c1	c1csc(-c2c[nH]c(CCc3cn4cccnc4n3)n2)c1	21 2 3 4 0 6 4 0 8 0 1 0 7 6 0 1 0 5 0 0 0 4 3 0 0 0 2 3 0 5 0 5	390	25036	462	13;22	13	22
scaffold.150808	c1ccn2nc(CCc3nc(-c4ccsc4)c[nH]3)nc2c1	c1ccn2nc(CCc3nc(-c4ccsc4)c[nH]3)nc2c1	21 2 3 4 0 6 4 0 8 0 1 0 7 6 0 1 0 5 0 1 0 3 1 0 0 0 2 3 0 5 0 5	391	25037	462	13;22	13	22
scaffold.150805	c1csc(-c2c[nH]c(CCc3nc4ccccn4n3)n2)c1	c1csc(-c2c[nH]c(CCc3nc4ccccn4n3)n2)c1	21 2 3 4 0 6 4 0 8 0 1 0 7 6 0 1 0 5 0 1 0 3 2 0 0 0 2 3 0 5 0 5	392	25038	462	13;22	13	22
scaffold.186534	O=S(=O)(Nc1ccc2[nH]ccc2c1)c1ccc2ccccc2c1	O=S(=O)(Nc1ccc2[nH]ccc2c1)c1ccc2ccccc2c1	21 2 3 4 0 6 4 0 8 0 6 0 2 5 0 1 2 2 0 1 0 0 0 2 2 0 2 2 0 5 2 5	393	25039	462	13;22	13	22
scaffold.186533	O=S(=O)(Nc1ccc2[nH]ccc2c1)c1cccc2ccccc12	O=S(=O)(Nc1ccc2[nH]ccc2c1)c1cccc2ccccc12	21 2 3 4 0 6 4 0 8 0 6 0 2 5 0 1 2 2 0 1 0 0 0 2 2 0 3 1 1 3 2 3	394	25040	462	13;22	13	22
scaffold.187513	O=S(=O)(Nc1ccc2[nH]c3ccccc3c2c1)c1ccccc1	O=S(=O)(Nc1ccc2[nH]c3ccccc3c2c1)c1ccccc1	21 2 3 4 0 6 4 0 8 0 6 0 2 5 0 1 2 2 0 1 0 0 0 2 2 0 3 2 2 7 2 7	395	25041	462	13;22	13	22
scaffold.187512	O=S(=O)(Nc1ccccc1)c1ccc2[nH]c3ccccc3c2c1	O=S(=O)(Nc1ccccc1)c1ccc2[nH]c3ccccc3c2c1	21 2 3 4 0 6 4 0 8 0 6 0 2 5 0 1 2 2 0 1 0 0 0 2 2 0 3 2 2 7 2 7	396	25041	462	13;22	13	22
scaffold.192931	O=S(=O)(Nc1cc2ccoc2c2ccccc12)c1ccccc1	O=S(=O)(Nc1cc2ccoc2c2ccccc12)c1ccccc1	21 2 3 4 0 6 4 0 8 0 6 1 1 5 0 1 3 1 0 1 0 0 0 2 2 0 4 1 3 5 2 5	397	25043	462	13;22	13	22
scaffold.188089	O=S(=O)(Oc1c2ccccc2cc2sccc12)c1ccccc1	O=S(=O)(Oc1c2ccccc2cc2sccc12)c1ccccc1	21 2 3 4 0 6 4 0 8 0 7 1 0 5 0 2 3 0 0 1 0 0 0 2 2 0 4 1 3 5 2 5	398	25044	462	13;22	13	22
scaffold.150813	c1ccn2nc(CCc3nc(-c4cncs4)c[nH]3)nc2c1	c1ccn2nc(CCc3nc(-c4cncs4)c[nH]3)nc2c1	21 2 3 4 0 6 4 0 9 0 1 0 8 7 0 1 0 6 0 1 0 4 3 0 0 0 2 3 0 5 0 5	399	25045	462	13;22	13	22
scaffold.135376	c1ccc(OCc2nn3c(-c4ccco4)nnc3s2)cc1	c1ccc(OCc2nn3c(-c4ccco4)nnc3s2)cc1	21 2 3 4 0 6 4 0 9 0 1 2 6 7 0 1 2 4 0 2 0 5 4 0 0 0 3 2 2 6 0 6	400	25046	462	13;22	13	22
scaffold.192247	O=S(=O)(Nc1ccc2[nH]c3ccncc3c2c1)c1ccccc1	O=S(=O)(Nc1ccc2[nH]c3ccncc3c2c1)c1ccccc1	21 2 3 4 0 6 4 0 9 0 6 0 3 6 0 1 2 3 0 1 0 0 0 2 2 0 3 2 2 7 2 7	401	25047	462	13;22	13	22
scaffold.189278	O=S(=O)(Nc1ccccc1)c1ccc2[nH]c3ccncc3c2c1	O=S(=O)(Nc1ccccc1)c1ccc2[nH]c3ccncc3c2c1	21 2 3 4 0 6 4 0 9 0 6 0 3 6 0 1 2 3 0 1 0 0 0 2 2 0 3 2 2 7 2 7	402	25047	462	13;22	13	22
scaffold.201471	O=S(=O)(Nc1ccccc1)c1ccc2[nH]c3cnccc3c2c1	O=S(=O)(Nc1ccccc1)c1ccc2[nH]c3cnccc3c2c1	21 2 3 4 0 6 4 0 9 0 6 0 3 6 0 1 2 3 0 1 0 0 1 2 2 0 3 2 2 7 2 7	403	25049	462	13;22	13	22
scaffold.187863	O=S(=O)(Nc1cccnc1)c1ccc2[nH]c3ccccc3c2c1	O=S(=O)(Nc1cccnc1)c1ccc2[nH]c3ccccc3c2c1	21 2 3 4 0 6 4 0 9 0 6 0 3 6 0 1 2 3 0 1 0 0 1 2 2 0 3 2 2 7 2 7	404	25049	462	13;22	13	22
scaffold.287696	O=C(NC1CCS(=O)(=O)C1)c1cccc(S(=O)(=O)N2CCCCCC2)c1	O=C(NC1CCS(=O)(=O)C1)c1cccc(S(=O)(=O)N2CCCCCC2)c1	21 3 5 3 0 7 1 0 16 0 12 0 4 9 0 2 5 2 0 1 0 0 1 4 3 0 0 1 0 1 5 1	405	25950	478	10;21	10	21
scaffold.162773	O=C(c1cc(COc2ccccc2)on1)N1CCCCCC1	O=C(c1cc(COc2ccccc2)on1)N1CCCCCC1	21 3 5 3 0 7 2 0 6 0 0 2 4 5 0 0 3 2 0 1 0 0 2 0 1 0 0 1 0 2 1 2	406	25951	478	10;21	10	21
scaffold.223888	O=C(c1c[nH]cc1S(=O)(=O)Nc1ccccc1)N1CCCCCC1	O=C(c1c[nH]cc1S(=O)(=O)Nc1ccccc1)N1CCCCCC1	21 3 5 3 0 7 2 0 11 0 6 0 5 7 0 1 3 3 0 1 0 0 1 2 3 0 1 0 0 2 3 2	407	25952	478	10;21	10	21
