Structure	ID	MOLLIBRARY	MOLLIBRARY_INT	MOLLIBRARY_INT_StdDev	logS	logS_StdDev	logS @ pH7.4	logS @ pH7.4_StdDev	logP	logP_StdDev	logD	logD_StdDev	2C9 pKi	2C9 pKi_StdDev	hERG pIC50	hERG pIC50_StdDev	BBB log([brain]:[blood])	BBB log([brain]:[blood])_StdDev	BBB category	BBB category_Probability	HIA category	HIA category_Probability	P-gp category	P-gp category_Probability	2D6 affinity category	2D6 affinity category_Probability	PPB90 category	PPB90 category_Probability	MW	MW_StdDev	HBD	HBD_StdDev	HBA	HBA_StdDev	TPSA	TPSA_StdDev	Flexibility	Flexibility_StdDev	Rotatable Bonds	Rotatable Bonds_StdDev
CCN(CC)C(=O)N1CCN(CCCC2=NC3=C([N]2C)[C](=O)[N](C)[C](=O)[N]3C)CC1	CHEMBL2107536	ChEMBL23_NatProd	2	0	4.093	1.033	2.931	inf	1.443	0.4351	0.8263	inf	4.556	0.6013	6.116	0.8158	-0.8152	inf	-	- = 0.67;+ = 0.33;	+	- = 0.285714;+ = 0.714286;	yes	no = 0.29;yes = 0.71;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.81;high = 0.19;	419.5	0	0	0	10	0	88.61	0	0.25	0	8	0
CCCCCCCCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O	CHEMBL2107545	ChEMBL23_NatProd	2	0	2.54	1.033	2.54	1.033	4.908	0.6296	4.908	0.6296	4.731	inf	5.823	0.8288	-0.6153	0.3585	-	- = 0.86;+ = 0.14;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.22;yes = 0.78;	high	low = 0.0555556;medium = 0.222222;high = 0.666667;very high = 0.0555556;	low	low = 0.62;high = 0.38;	430.6	0	3	0	6	0	96.22	0	0.6667	0	20	0
CCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O	CHEMBL2107561	ChEMBL23_NatProd	2	0	3.633	1.033	3.633	1.033	3.096	0.4351	3.096	0.4351	4.35	inf	5.061	0.6372	-0.7831	0.3585	-	- = 0.86;+ = 0.14;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.27;yes = 0.73;	high	low = 0.0555556;medium = 0.222222;high = 0.666667;very high = 0.0555556;	low	low = 0.64;high = 0.36;	346.5	0	3	0	6	0	96.22	0	0.5833	0	14	0
COC(=O)C1=C(C)NC(=C(C1C2=CC=CC=C2[N](O)=O)C(=O)OC3COC4C(O)COC34)C	CHEMBL2107563	ChEMBL23_NatProd	2	0	1.737	1.033	1.737	1.033	2.088	0.4351	2.088	0.4351	5.164	0.6013	4.05	0.6454	-0.6698	inf	-	- = 0.85;+ = 0.15;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.03;yes = 0.97;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.58;high = 0.42;	461.4	0	3	0	11	0	140.6	0	0.1944	0	7	0
COCCN1CC[C@@]23C4OC5=C(O)C=CC(=C25)CC1[C@]3(O)CCC4=O	CHEMBL2107565	ChEMBL23_NatProd	2	0	3.242	1.033	1.339	inf	1.377	0.4351	0.1508	inf	4.582	inf	5.363	0.6272	-0.3601	0.3585	-	- = 0.52;+ = 0.48;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.56;yes = 0.44;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.96;high = 0.04;	345.4	0	2	0	6	0	79.23	0	0.1034	0	3	0
C[C@]12CCC3C(C4CC4C5=CC(=O)C=C[C@]35C)C1C6CC6[C@@]27CCC(=O)O7	CHEMBL2107584	ChEMBL23_NatProd	2	0	1.258	1.033	1.258	1.033	3.128	0.4351	3.128	0.4351	4.952	0.6013	4.517	0.7813	-0.138	inf	+	- = 0.4;+ = 0.6;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.15;yes = 0.85;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	low	low = 0.53;high = 0.47;	364.5	0	0	0	3	0	43.37	0	0	0	0	0
CC(CC1=CC=CC=C1)NCC[N]2C=NC3=C2[C](=O)[N](C)[C](=O)[N]3C	CHEMBL2107591	ChEMBL23_NatProd	2	0	3.541	1.033	2.524	0.621	2.002	0.4351	0.6488	inf	4.644	0.6013	5.591	0.5894	-0.7333	0.3585	-	- = 0.9;+ = 0.1;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.57;yes = 0.43;	medium	low = 0.0416667;medium = 0.541667;high = 0.166667;very high = 0.25;	low	low = 0.62;high = 0.38;	341.4	0	1	0	7	0	73.85	0	0.2222	0	6	0
CC(=O)OCC(=O)[C@@]1(O)CCC2C3CC(Cl)C4=CC(=O)C=C[C@]4(C)C3C(=O)C[C@]12C	CHEMBL2107595	ChEMBL23_NatProd	2	0	1.396	1.033	1.396	1.033	2.262	0.4351	2.262	0.4351	4.856	0.6013	4.216	0.7557	-0.8269	inf	-	- = 0.9;+ = 0.1;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.09;yes = 0.91;	medium	low = 0.111111;medium = 0.666667;high = 0.111111;very high = 0.111111;	low	low = 0.76;high = 0.24;	434.9	0	1	0	6	0	97.74	0	0.1212	0	4	0
C[N]1[C](=O)[N](C)C2=C([N](CCNCC(O)C3=CC=C(O)C(=C3)O)C=N2)[C]1=O	CHEMBL2107608	ChEMBL23_NatProd	2	0	3.683	1.033	3.383	0.621	-0.05269	0.4351	-0.7026	inf	4.649	0.6013	5.048	0.7036	-1.201	inf	-	- = 0.95;+ = 0.05;	+	- = 0.285714;+ = 0.714286;	yes	no = 0.48;yes = 0.52;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.79;high = 0.21;	375.4	0	4	0	10	0	134.5	0	0.2069	0	6	0
CCOC(=O)[C@]1(CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3C(O)C[C@]12C)OC(=O)C(Cl)Cl	CHEMBL2107614	ChEMBL23_NatProd	2	0	0.8739	0.7036	0.8739	0.7036	3.481	0.4351	3.481	0.4351	5.017	0.6013	4.501	0.6479	-0.6489	0.3585	-	- = 0.84;+ = 0.16;	+	- = 0.4999;+ = 0.5001;	no	no = 0.53;yes = 0.47;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.81;high = 0.19;	485.4	0	1	0	6	0	89.9	0	0.1714	0	6	0
CCCCCC=CCC=CCC=CCCCCC(=O)OCC(O)C1OC(=O)C(=C1O)O	CHEMBL2107622	ChEMBL23_NatProd	2	0	1.703	1.033	1.435	0.621	3.62	0.4351	1.723	inf	4.674	inf	5.764	1.121	-0.1524	inf	-	- = 0.92;+ = 0.08;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.31;yes = 0.69;	high	low = 0.133333;medium = 0.2;high = 0.6;very high = 0.0666667;	low	low = 0.73;high = 0.27;	436.5	0	3	0	7	0	113.3	0	0.5484	0	17	0
CC(C)=CCN1CC[C@@]23C4OC5=C(O)C=CC(=C25)CC1[C@]3(O)CCC4=O	CHEMBL2107623	ChEMBL23_NatProd	2	0	2.863	1.033	1.034	inf	2.278	0.4351	0.644	inf	4.566	inf	5.728	0.672	-0.1313	inf	+	- = 0.28;+ = 0.72;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.59;yes = 0.41;	high	low = 0.0454545;medium = 0.227273;high = 0.5;very high = 0.227273;	low	low = 0.82;high = 0.18;	355.4	0	2	0	5	0	70	0	0.06667	0	2	0
COC1OC2O[C@@]3(CN4CCCCC4)C(O)CC(C2C)C13	CHEMBL2107624	ChEMBL23_NatProd	2	0	4.812	0.7036	3.026	0.621	2.094	0.4351	0.3964	inf	4.459	0.6013	4.661	0.5102	-0.1107	0.3585	+	- = 0.47;+ = 0.53;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.21;yes = 0.79;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.74;high = 0.26;	297.4	0	1	0	5	0	51.16	0	0.125	0	3	0
CC1(C)OC2CC3C4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)C(O)C[C@]3(C)[C@@]2(O1)C(=O)CO[P](O)(O)=O	CHEMBL2107631	ChEMBL23_NatProd	2	0	1.827	1.033	3.912	inf	2.385	0.4351	0.3312	inf	5.047	inf	4.284	0.8496	-1.16	0.3585	-	- = 0.84;+ = 0.16;	+	- = 0.16667;+ = 0.83333;	no	no = 0.52;yes = 0.48;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	low	low = 0.88;high = 0.12;	514.5	0	3	0	9	0	139.6	0	0.1026	0	4	0
CC1=NN=C(SCC2=C(N3C(SC2)C(NC(=O)C[N]4C=C(Cl)[C](=O)C(=C4)Cl)C3=O)C(O)=O)S1	CHEMBL2107636	ChEMBL23_NatProd	2	0	1.394	1.033	3.725	inf	1.106	0.4351	0.2589	inf	5.069	inf	2.738	0.9519	-1.948	inf	-	- = 0.89;+ = 0.11;	-	- = 0.933333;+ = 0.0666667;	no	no = 0.5001;yes = 0.4999;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.69;high = 0.31;	548.4	0	2	0	10	0	134.5	0	0.2222	0	8	0
C[C@]12CC(=C)C3C(CCC4=CC(=O)CCC34)C1C=C[C@@]2(O)C#C	CHEMBL2107658	ChEMBL23_NatProd	2	0	1.824	1.033	1.824	1.033	3.144	0.4351	3.144	0.4351	5.047	0.6013	4.911	0.642	0.004163	inf	+	- = 0.13;+ = 0.87;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.08;yes = 0.92;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.4999;high = 0.5001;	308.4	0	1	0	2	0	37.3	0	0.03846	0	1	0
CCC[C@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C	CHEMBL2107659	ChEMBL23_NatProd	2	0	1.425	0.7036	1.425	0.7036	4.335	0.4351	4.335	0.4351	4.737	0.6013	5.256	0.532	-0.06979	0.3585	+	- = 0.23;+ = 0.77;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.8;yes = 0.2;	high	low = 0.0555556;medium = 0.222222;high = 0.666667;very high = 0.0555556;	high	low = 0.29;high = 0.71;	330.5	0	1	0	2	0	37.3	0	0.07407	0	2	0
CC1(C)SC2C(NC(=O)C34CC5CC(CC(N)(C5)C3)C4)C(=O)N2C1C(O)=O	CHEMBL2107667	ChEMBL23_NatProd	2	0	3.413	1.033	4.227	0.621	-0.4406	0.4351	-1.093	inf	4.409	inf	2.332	0.7271	-1.805	inf	-	- = 0.8;+ = 0.2;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.04;yes = 0.96;	medium	low = 0.249967;medium = 0.2501;high = 0.249967;very high = 0.249967;	low	low = 0.68;high = 0.32;	393.5	0	3	0	7	0	112.7	0	0.129	0	4	0
CCCCC(O)(CC=CC1C(O)CC(=O)C1CC=CCCCC(=O)OC)C=C	CHEMBL2107669	ChEMBL23_NatProd	2	0	1.797	1.033	1.797	1.033	3.598	0.4351	3.598	0.4351	4.497	inf	5.576	0.8056	-0.1122	inf	-	- = 0.84;+ = 0.16;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.45;yes = 0.55;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.8;high = 0.2;	392.5	0	2	0	5	0	83.83	0	0.5	0	14	0
CC1(C)SC2C(NC(=O)CC3=CC=CC=C3)C(=O)N2C1C(O)=O	CHEMBL2107679	ChEMBL23_NatProd	2	0	3.154	0.7036	3.805	0.621	1.83	0.4351	-1.524	0.5843	4.636	0.6013	2.663	0.628	-1.445	0.3585	-	- = 0.82;+ = 0.18;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.73;yes = 0.27;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.98;high = 0.02;	334.4	0	2	0	6	0	86.71	0	0.2	0	5	0
C[C@]12CCC3C(CC=C4CC5(CC[C@]34CCN)OCCO5)C1CCC26OCCO6	CHEMBL2107689	ChEMBL23_NatProd	2	0	2.474	1.033	2.786	0.621	2.163	0.6296	1.677	inf	4.502	inf	5.181	0.9399	0.05522	inf	-	- = 0.71;+ = 0.29;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.56;yes = 0.44;	high	low = 0.0555556;medium = 0.222222;high = 0.666667;very high = 0.0555556;	low	low = 0.57;high = 0.43;	403.6	0	1	0	5	0	62.94	0	0.05882	0	2	0
CCOC1=CC=C2CC3C4C=CC(O)C5OC1=C2[C@]45CCN3C	CHEMBL2107695	ChEMBL23_NatProd	2	0	3.711	1.033	1.259	inf	1.59	0.4351	1.283	inf	4.778	0.6013	5.64	0.6347	0.4221	inf	+	- = 0.07;+ = 0.93;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.3;yes = 0.7;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.9;high = 0.1;	313.4	0	1	0	4	0	41.93	0	0.07407	0	2	0
CC(=O)OCC1=C(N2C(SC1)C(NC(=O)C3=C(C)ON=C3C4=CC=CC=C4Cl)C2=O)C(O)=O	CHEMBL2107707	ChEMBL23_NatProd	2	0	1.729	1.033	4.251	inf	1.97	0.4351	0.1475	inf	5.233	0.6013	2.691	0.7294	-1.642	inf	-	- = 0.85;+ = 0.15;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.41;yes = 0.59;	medium	low = 0.111111;medium = 0.666667;high = 0.111111;very high = 0.111111;	low	low = 0.63;high = 0.37;	491.9	0	2	0	10	0	139	0	0.2222	0	8	0
CCC(OC1=CC=CC=C1)C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O	CHEMBL2107708	ChEMBL23_NatProd	2	0	2.531	1.033	3.881	0.621	2.65	0.4351	-0.9276	0.6135	4.785	0.6013	2.813	0.6469	-1.231	inf	-	- = 0.8;+ = 0.2;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.52;yes = 0.48;	high	low = 0.133333;medium = 0.2;high = 0.6;very high = 0.0666667;	high	low = 0.35;high = 0.65;	378.4	0	2	0	7	0	95.94	0	0.25	0	7	0
OCC(O)C(CO)N1CCN(CCN(CCN(CC1)CC(O)=O)CC(O)=O)CC(O)=O	CHEMBL2107713	ChEMBL23_NatProd	2	0	6.898	1.033	4.522	inf	0.4738	0.6296	-4.446	inf	4.353	inf	2.252	1.321	-1.911	inf	-	- = 0.88;+ = 0.12;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.43;yes = 0.57;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.84;high = 0.16;	450.5	0	6	0	13	0	185.5	0	0.3226	0	10	0
CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CC[C@]4(C)C3CC[C@]12C	CHEMBL2107718	ChEMBL23_NatProd	2	0	0.6402	1.033	0.6402	1.033	6.724	0.4351	6.724	0.4351	4.855	inf	5.684	1.017	0.74	0.3585	+	- = 0.2;+ = 0.8;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.7;yes = 0.3;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	high	low = 0.45;high = 0.55;	388.7	0	1	0	1	0	20.23	0	0.1613	0	5	0
CCNC(=O)ON=CC1=CC=C(C=C1)C2C[C@@]3(C)C(CC[C@]3(COC)OC)C4CCC5=CC(=O)CCC5=C24	CHEMBL2107728	ChEMBL23_NatProd	2	0	0.1851	1.033	0.1851	1.033	4.889	0.4351	4.889	0.4351	5.37	0.6013	5.49	0.7304	-0.3819	inf	-	- = 0.87;+ = 0.13;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.07;yes = 0.93;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.34;high = 0.66;	520.7	0	1	0	7	0	86.22	0	0.2143	0	9	0
CC(COCC1=CC=CC(=C1)C(C)(C)O)C2CCC3C(CCC[C@]23C)=CC=C4CC(O)CC(O)C4=C	CHEMBL2107730	ChEMBL23_NatProd	2	0	0.8269	0.7036	0.8269	0.7036	5.162	0.4351	5.162	0.4351	5.215	inf	5.719	0.7207	-0.3065	inf	-	- = 0.58;+ = 0.42;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.08;yes = 0.92;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.33;high = 0.67;	494.7	0	3	0	4	0	69.92	0	0.1795	0	7	0
CC(CCC(=O)N1CCCCC1)C2CCC3C(CCC[C@]23C)=CC=C4CC(O)CC(O)C4=C	CHEMBL2107742	ChEMBL23_NatProd	2	0	1.852	1.033	1.852	1.033	4.784	0.4351	4.784	0.4351	5.087	0.6013	5.999	0.782	-0.3483	inf	-	- = 0.51;+ = 0.49;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.11;yes = 0.89;	high	low = 0.0555556;medium = 0.222222;high = 0.666667;very high = 0.0555556;	high	low = 0.47;high = 0.53;	455.7	0	2	0	4	0	60.77	0	0.1667	0	6	0
CC(CCC(=O)NC(CCCCNC(=S)NC1=CC=C2C(=C1)C(=O)OC23C4=CC=C(O)C=C4OC5=CC(=CC=C35)O)C(O)=O)C6CCC7C8C(O)CC9CC(O)CC[C@]9(C)C8CC(O)[C@]67C	CHEMBL2107751	ChEMBL23_NatProd	2	0	-0.606	1.033	1.679	inf	3.748	0.6296	2.556	inf	5.623	inf	4.352	1.321	-1.726	inf	-	- = 0.7;+ = 0.3;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.07;yes = 0.93;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	high	low = 0.48;high = 0.52;	926.1	0	9	0	14	0	227.1	0	0.2027	0	15	0
CCCOC(=O)CCC1=C2[NH]C(=C1C)C=C3N=C(C=C4[NH]C(=CC5=NC(=C2)C(=C5C)CCC(=O)OCCO)C6(C)C(C(=O)OC)C(=CC=C46)C(=O)OC)C(=C3C=C)C	CHEMBL2107756	ChEMBL23_NatProd	2	0	0.6972	1.033	0.6972	1.033	5.434	0.4351	5.434	0.4351	5.727	inf	5.284	1.449	-1.304	inf	-	- = 0.82;+ = 0.18;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.24;yes = 0.76;	high	low = 0.0454545;medium = 0.227273;high = 0.5;very high = 0.227273;	low	low = 0.66;high = 0.34;	790.9	0	3	0	13	0	182.8	0	0.2698	0	17	0
CCC(=O)OC1CC2OC[C@@]2(OC(C)=O)C3C(OC(=O)C4=CC=CC=C4)[C@]5(O)CC(OC(=O)C(O)C(CC(=O)OC(C)(C)C)C6=CC=CO6)C(=C(C(O)C(=O)[C@]13C)C5(C)C)C	CHEMBL2107759	ChEMBL23_NatProd	2	0	0.4187	1.033	0.4187	1.033	2.749	0.6296	2.749	0.6296	5.333	inf	4.323	1.162	-1.159	inf	-	- = 0.79;+ = 0.21;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.01;yes = 0.99;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	high	low = 0.42;high = 0.58;	852.9	0	3	0	16	0	231.6	0	0.2576	0	17	0
CC(/C=C/C=C\1N(CC[S](O)(=O)=O)C2=CC=C(C=C2C1(C)C)[S](O)(=O)=O)=C\C=C\C3=[N](CC[S](O)(=O)=O)C4=CC=C(C=C4C3(C)C)[S](O)(=O)=O	CHEMBL2107764	ChEMBL23_NatProd	2	0	5.078	1.033	4.407	inf	1.481	0.4351	0.03898	inf	5.792	inf	5.539	1.61	-1.039	inf	-	- = 0.76;+ = 0.24;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.21;yes = 0.79;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.56;high = 0.44;	771.9	0	4	0	14	0	220.7	0	0.2264	0	12	0
CC(=O)OC1C(=O)[C@]2(C)C(CC3OC[C@@]3(OC(C)=O)C2C(OC(=O)C4=CC=CC=C4)[C@]5(O)CC(OC(=O)C(O)C(NC(=O)C6=CC=CC=C6)C7=CC=CC=C7)C(=C1C5(C)C)C)OC(=O)OCC(O)CO	CHEMBL2107766	ChEMBL23_NatProd	2	0	0.05858	1.033	0.05858	1.033	2.182	0.6296	2.182	0.6296	5.362	inf	3.755	1.382	-1.357	inf	-	- = 0.77;+ = 0.23;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.03;yes = 0.97;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	high	low = 0.32;high = 0.68;	972	0	5	0	19	0	277	0	0.2763	0	21	0
C[C@]12CCC(O)CC1CCC3C2CC[C@@]4(C)[C@@]3(O)CC[C@]4(O)C5=COC=C5	CHEMBL2107775	ChEMBL23_NatProd	2	0	1.97	1.033	1.97	1.033	3.423	0.4351	3.423	0.4351	4.724	0.6013	5.002	0.7327	-0.8738	0.3585	-	- = 0.67;+ = 0.33;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.48;yes = 0.52;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.41;high = 0.59;	374.5	0	3	0	4	0	73.83	0	0.03226	0	1	0
CC(=O)[C@@]1(O)C(=C)CC2C3CCC4=CC(=O)CCC4C3CC[C@]12C	CHEMBL2107778	ChEMBL23_NatProd	2	0	1.911	0.7036	1.911	0.7036	2.858	0.4351	2.858	0.4351	4.837	0.6013	4.794	0.6308	-0.2063	0.3585	+	- = 0.31;+ = 0.69;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.05;yes = 0.95;	low	low = 0.4;medium = 0.2;high = 0.3;very high = 0.1;	low	low = 0.6;high = 0.4;	328.4	0	1	0	3	0	54.37	0	0.03704	0	1	0
CC(C)C(CCC(C)C1CCC2C3C(O)CC4CC(CC[C@]4(C)C3CC[C@]12C)NCCCNCCCCN)O[S](O)(=O)=O	CHEMBL2107782	ChEMBL23_NatProd	2	0	0.5476	1.033	1.92	inf	5.236	0.4351	2.092	inf	4.896	inf	5.508	1.148	-0.9507	inf	-	- = 0.81;+ = 0.19;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.32;yes = 0.68;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	high	low = 0.49;high = 0.51;	628	0	5	0	8	0	133.9	0	0.3478	0	16	0
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(O)=O)C12	CHEMBL2107785	ChEMBL23_NatProd	2	0	1.597	0.7036	2.842	0.621	4.211	0.4351	0.6956	inf	4.826	0.6013	4.31	0.6158	-0.8904	inf	-	- = 0.88;+ = 0.12;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.36;yes = 0.64;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	high	low = 0.46;high = 0.54;	436.6	0	3	0	6	0	104.1	0	0.3438	0	11	0
CN(C)CC1OC2C(O1)[C@]3(C)CCC4OC[C@@]4(OC(C)=O)C3C(OC(=O)C5=CC=CC=C5)[C@]6(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)C7=NC=CC=C7F)C(=C2C6(C)C)C	CHEMBL2107787	ChEMBL23_NatProd	2	0	0.6224	1.033	3.169	inf	3.928	0.6296	3.064	inf	5.202	inf	4.852	1.049	-1.103	inf	-	- = 0.73;+ = 0.27;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.04;yes = 0.96;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	low	low = 0.57;high = 0.43;	882	0	3	0	16	0	201.5	0	0.2319	0	16	0
COC(=O)O[C@@]1(CCC2C3CCC4=CC(=O)CCC4=C3C(C[C@]12C)C5=CC=C(C=C5)N(C)C)C(=O)OC	CHEMBL2107791	ChEMBL23_NatProd	2	0	0.6414	1.033	2.677	inf	4.504	0.4351	2.831	inf	5.16	inf	5.64	0.7699	-0.3648	inf	-	- = 0.84;+ = 0.16;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.12;yes = 0.88;	low	low = 0.454545;medium = 0.181818;high = 0.272727;very high = 0.0909091;	high	low = 0.41;high = 0.59;	507.6	0	0	0	7	0	82.14	0	0.1707	0	7	0
CC[C@]12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C	CHEMBL2107797	ChEMBL23_NatProd	2	0	1.684	1.033	1.684	1.033	3.316	0.4351	3.316	0.4351	4.768	0.6013	5.02	0.5074	-0.1885	0.3585	+	- = 0.13;+ = 0.87;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.8;yes = 0.2;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.13;high = 0.87;	312.4	0	1	0	2	0	37.3	0	0.07692	0	2	0
CCCCCCCCCCCCSCC(CO[P](O)(=O)OCC1OC(C(O)C1O)[N]2C=C(F)[C](=O)[NH][C]2=O)OCCCCCCCCCC	CHEMBL2107800	ChEMBL23_NatProd	2	0	1.487	1.033	0.935	inf	5.339	0.6296	2.792	inf	5.122	inf	6.531	1.178	-1.647	inf	-	- = 0.81;+ = 0.19;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.19;yes = 0.81;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	low	low = 0.53;high = 0.47;	740.9	0	4	0	12	0	169.5	0	0.6	0	30	0
CCC1=C(C)C2=NC1=CC3=C(C)C(=C([NH]3)C(=C4N=C(C=C5[NH]C(=C2)C(=C5C)C=C)C(C)C4CCC(O)=O)CC(=O)NC(CC(O)=O)C(O)=O)C(O)=O	CHEMBL2107806	ChEMBL23_NatProd	2	0	-0.1759	1.033	4.012	inf	3.922	0.4351	0.1805	inf	5.814	inf	1.372	1.656	-1.881	inf	-	- = 0.82;+ = 0.18;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.27;yes = 0.73;	high	low = 0.133333;medium = 0.2;high = 0.6;very high = 0.0666667;	low	low = 0.54;high = 0.46;	711.8	0	7	0	14	0	235.7	0	0.2321	0	13	0
CC(C)C(N)C(=O)OC1CC(OC1CO)[N]2C=CC(=N[C]2=O)N	CHEMBL2107810	ChEMBL23_NatProd	2	0	3.662	1.033	3.112	0.621	-0.6831	0.4351	-0.9343	0.6135	4.508	0.6013	3.669	0.6462	-1.021	0.3585	-	- = 0.92;+ = 0.08;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.47;yes = 0.53;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.85;high = 0.15;	326.3	0	3	0	9	0	142.7	0	0.25	0	6	0
CCCCCC(O)CCC1C(O)CC2CC3=C(CC12)C=CC=C3OCC(O)=O	CHEMBL2107815	ChEMBL23_NatProd	2	0	1.365	0.7036	1.709	0.621	4.245	0.4351	0.4185	inf	4.719	0.6013	4.668	0.5842	-1.311	0.3585	-	- = 0.85;+ = 0.15;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.37;yes = 0.63;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.37;high = 0.63;	390.5	0	3	0	5	0	86.99	0	0.3333	0	10	0
