ID	Structure	bms	sk_struct	idx	closest_order	bucket_id	embedded_hs_coordinates	Dim_1	Dim_2
DB01231	OC(CCCN1CCCCC1)(C2=CC=CC=C2)C3=CC=CC=C3	c1ccc(C(CCCN2CCCCC2)c2ccccc2)cc1	22 4 6 3 0 6 2 0 3 0 0 0 3 1 0 0 0 1 3 0 0 0 0 0 0 0 2 0 1 0 0 0	810	29761	35074	176;161	176	161
DB01232	CC(C)(C)N=C(O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](CC3=CC=CC=C3)N=C(O)[C@H](CC(O)=N)NC(=O)C4=NC5=CC=CC=C5C=C4	O=C(NCC=N[C@H](CCN1CC[C@@H]2CCCC[C@@H]2C1)Cc1ccccc1)c1ccc2ccccc2n1	35 9 11 5 0 6 3 0 6 0 0 0 6 5 0 0 1 4 3 0 0 0 1 0 1 0 2 3 0 5 1 5	811	53296	62809	194;62	194	62
DB01233	CCN(CC)CCNC(=O)C1=C(OC)C=C(N)C(=C1)Cl	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	812	135	160	11;12	11	12
DB01234	CC1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)[C@@]1(O)C(=O)CO	O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2CCC[C@H]21	17 0 0 4 0 6 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 4 0 3 3 1 3	813	10765	12687	37;119	37	119
DB01235	NC(CC1=CC(=C(O)C=C1)O)C(O)=O	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	814	135	160	11;12	11	12
DB01237	CN(C)CCOC(C1=CC=CC=C1)C2=CC=C(Br)C=C2	c1ccc(Cc2ccccc2)cc1	13 1 2 2 0 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0	815	3124	3683	34;10	34	10
DB01238	ClC1=CC=CC(=C1Cl)N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2	O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4)CC3)cc2N1	27 5 6 4 0 6 2 1 8 0 0 1 7 5 0 0 2 3 0 0 0 0 2 0 1 0 2 1 0 4 1 4	816	44954	52978	208;125	208	125
DB01239	CN(C)CC\C=C1/C2=C(SC3=CC=C(Cl)C=C13)C=CC=C2	C=C1c2ccccc2Sc2ccccc21	14 0 0 3 0 6 2 2 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 2 1 0 4 1 4	817	4377	5159	103;5	103	5
DB01240	CCCCCC(O)C=CC1C(O)C[C@@H]2OC(C[C@H]12)=CCCCC(O)=O	C=C1C[C@@H]2CCC[C@@H]2O1	8 0 0 2 0 5 0 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0	818	339	401	28;8	28	8
DB01241	CC1=CC(=C(C)C=C1)OCCCC(C)(C)C(O)=O	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	819	135	160	11;12	11	12
DB01242	CN(C)CCCN1C2=C(CCC3=C1C=C(Cl)C=C3)C=CC=C2	c1ccc2c(c1)CCc1ccccc1N2	15 0 0 3 0 7 2 2 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 2 1 0 3 0 3	820	6406	7550	89;38	89	38
DB01243	OC1=C(Cl)C=C(Cl)C2=CC=CN=C12	c1ccc2ncccc2c1	10 0 0 2 0 6 2 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0	821	1029	1214	9;46	9	46
DB01244	CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3	c1ccc(CN(CCN2CCCC2)c2ccccc2)cc1	21 4 6 3 0 6 2 0 6 0 0 0 6 2 0 0 0 2 3 0 0 0 1 0 0 0 1 1 0 2 0 2	822	26444	31165	71;145	71	145
DB01246	CC(CN(C)C)CN1C2=C(SC3=C1C=CC=C3)C=CC=C2	c1ccc2c(c1)Nc1ccccc1S2	14 0 0 3 0 6 2 2 2 0 1 0 1 2 0 1 0 1 0 0 0 0 2 0 0 0 2 2 0 4 0 4	823	4386	5170	98;7	98	7
DB01247	CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2	O=C(NNCc1ccccc1)c1ccon1	15 4 5 2 0 6 2 0 4 0 0 1 3 5 0 0 2 3 0 2 0 0 1 0 1 0 0 0 0 0 1 0	824	7506	8847	88;90	88	90
DB01248	CC(=O)O[C@@]12CO[C@@H]1CC(O)[C@]3(C)[C@@H]2C(OC(=O)C4=CC=CC=C4)[C@]5(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)C6=CC=CC=C6)C(=C(C(O)C3=O)C5(C)C)C	O=C(CCc1ccccc1)OC1C=C2CC(=O)C3CC[C@H]4OCC4[C@H]3C(OC(=O)c3ccccc3)C(C2)C1	35 6 8 6 0 8 2 1 3 0 0 3 0 6 0 0 6 0 0 0 0 0 0 0 2 0 5 1 5 8 3 8	825	53215	62714	195;46	195	46
DB01249	CC(=O)N(CC(O)CN(C(C)=O)C1=C(I)C(=C(I)C(=C1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO)C2=C(I)C(=C(I)C(=C2I)C(=O)NCC(O)CO)C(=O)NCC(O)CO	c1ccc(NCCCNc2ccccc2)cc1	17 5 6 2 0 6 2 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0	826	12847	15141	4;86	4	86
DB01250	OC(=O)C1=C(O)C=CC(=C1)N=NC2=CC(=C(O)C=C2)C(O)=O	c1ccc(N=Nc2ccccc2)cc1	14 2 3 2 0 6 2 0 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0	827	5019	5916	105;28	105	28
DB01251	COC1=CC2=C(C=C1)C(C)(C)C(=O)N(CCC3=CC=C(C=C3)[S](=O)(=O)NC(=O)NC4CCCCC4)C2=O	O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCN2C(=O)Cc3ccccc3C2=O)cc1	28 6 8 4 0 6 2 1 11 0 6 0 5 9 0 1 5 3 0 1 0 1 0 2 6 0 1 0 0 5 5 5	828	47102	55510	151;88	151	88
DB01252	OC(=O)[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)CC3=CC=CC=C3	O=C(CCCc1ccccc1)N1C[C@H]2CCCC[C@H]2C1	19 4 5 3 0 6 1 0 3 0 0 0 3 2 0 0 1 1 0 0 0 0 0 0 1 0 1 2 0 2 1 2	829	19079	22485	24;230	24	230
DB01253	CC(CO)NC(=O)C1CN(C)[C@@H]2CC3=C[NH]C4=CC=CC(=C34)C2=C1	C1=C2c3cccc4[nH]cc(c34)C[C@H]2NCC1	16 0 0 4 0 6 2 3 2 0 0 0 2 2 0 0 0 2 0 0 0 0 0 0 0 0 3 1 3 3 0 3	830	8313	9798	120;83	120	83
DB01254	CC1=NC(=CC(=N1)N2CCN(CCO)CC2)NC3=NC=C(S3)C(=O)NC4=C(C)C=CC=C4Cl	O=C(Nc1ccccc1)c1cnc(Nc2cc(N3CCNCC3)ncn2)s1	26 3 5 4 0 6 3 0 10 0 1 0 9 9 0 1 1 7 0 0 0 6 4 0 1 0 1 3 0 3 1 3	831	42157	49682	238;107	238	107
DB01255	CC(CC1=CC=CC=C1)NC(=O)C(N)CCCCN	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	832	135	160	11;12	11	12
DB01256	C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@]1(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]3C)OC(=O)CSC4C[C@H]5CC[C@@H](C4)N5C	O=C(CSC1C[C@@H]2CC[C@H](C1)N2)O[C@@H]1CCCC[C@@]23CCCC1[C@@H]2C(=O)CC3	26 4 5 5 0 8 0 0 3 0 1 1 1 5 0 1 3 1 0 0 0 0 1 0 1 0 3 3 2 2 2 2	833	42493	50078	250;109	250	109
DB01259	C[S](=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(NC4=CC(=C(OCC5=CC(=CC=C5)F)C=C4)Cl)N=CN=C3C=C2	c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1	30 3 5 5 0 6 5 0 5 0 0 2 3 5 0 0 2 3 0 0 0 2 0 0 0 0 3 2 1 8 0 8	834	49447	58273	172;60	172	60
DB01260	CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4C(O)C[C@]3(C)[C@@]2(O1)C(=O)CO	O=C1C=CC2C(=C1)CC[C@@H]1[C@@H]2CCC2C3OCO[C@@H]3C[C@H]21	20 0 0 5 0 6 0 2 2 0 0 2 0 3 0 0 3 0 0 0 0 1 1 0 0 2 6 1 5 8 1 8	835	20416	24061	46;208	46	208
DB01261	NC(CC(=O)N1CC[N]2C(=NN=C2C(F)(F)F)C1)CC3=C(F)C=C(F)C(=C3)F	O=C(CCCc1ccccc1)N1CCn2cnnc2C1	19 4 5 3 0 6 2 1 8 0 0 0 8 5 0 0 1 4 0 1 0 2 3 0 1 0 1 1 0 2 1 2	836	19235	22669	43;233	43	233
DB01264	CC(C)CN(CC(O)C(CC1=CC=CC=C1)NC(=O)OC2CO[C@H]3OCC[C@@H]23)[S](=O)(=O)C4=CC=C(N)C=C4	O=C(NC(CCNS(=O)(=O)c1ccccc1)Cc1ccccc1)OC1CO[C@H]2OCC[C@@H]12	29 9 11 4 0 6 2 0 11 0 6 3 2 9 0 1 6 2 3 1 0 2 1 2 4 0 2 1 1 1 3 1	837	48830	57546	187;50	187	50
DB01268	CCN(CC)CCNC(=O)C1=C(C)[NH]C(=C1C)/C=C/2C(=O)NC3=C2C=C(F)C=C3	O=C1Nc2ccccc2/C1=C/c1ccc[nH]1	15 1 2 3 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 0 0 1 1 1 0 0 0 2 0	838	6727	7929	65;45	65	45
DB01273	C1NC[C@@H]2C[C@H]1C3=C2C=C4N=CC=NC4=C3	c1cnc2cc3c(cc2n1)[C@H]1CNC[C@@H]3C1	16 0 0 4 0 6 2 1 3 0 0 0 3 3 0 0 0 3 0 0 0 0 2 0 0 0 4 3 2 9 0 9	839	8295	9776	119;84	119	84
DB01274	COC1=CC=C(CC(C)NCC(O)C2=CC(=C(O)C=C2)NC=O)C=C1	c1ccc(CCNCCc2ccccc2)cc1	17 5 6 2 0 6 2 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0	840	12817	15106	0;81	0	81
DB01275	NNC1=C2C=CC=CC2=CN=N1	c1ccc2cnncc2c1	10 0 0 2 0 6 2 0 2 0 0 0 2 2 0 0 0 2 0 1 0 0 0 0 0 0 1 0 0 0 0 0	841	1042	1229	6;44	6	44
DB01280	COC1=NC(=NC2=C1N=C[N]2C3OC(CO)C(O)C3O)N	c1ncc2ncn(C3CCCO3)c2n1	14 0 0 3 0 6 2 0 7 0 0 1 6 5 0 0 1 4 0 0 0 4 3 0 0 0 3 0 2 2 0 2	842	4232	4988	87;10	87	10
DB01282	CCC(C)[C@@H]1NC(=O)C(CC2=CC=C(OC)C=C2)NC(=O)CCCSCC(NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(N)=O	O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CCCSCC(C(=O)N2CCCC2)NC(=O)CN1	33 2 4 3 0 20 1 0 9 0 1 0 8 13 0 1 6 6 0 0 0 0 6 0 6 0 0 1 0 0 6 0	843	52042	61331	178;6	178	6
DB01283	CC1=CC=C(NC2=C(F)C=CC=C2Cl)C(=C1)CC(O)=O	c1ccc(Nc2ccccc2)cc1	13 1 2 2 0 6 2 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0	844	3283	3870	53;2	53	2
DB01284	CSCCC(NC(=O)C(CO)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(N)CO)C(=O)NC(CCC(O)=O)C(=O)NC(CC2=CN=C[NH]2)C(=O)NC(CC3=CC=CC=C3)C(=O)NC(CCCNC(N)=N)C(=O)NC(CC4=C[NH]C5=C4C=CC=C5)C(=O)NCC(=O)NC(CCCCN)C(=O)N6CCCC6C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCNC(N)=N)C(=O)NC(CCCNC(N)=N)C(=O)N7CCCC7C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CC8=CC=C(O)C=C8)C(=O)N9CCCC9C(O)=O	O=C(CCc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NC(Cc1cnc[nH]1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1	113 66 73 9 0 6 6 0 31 0 0 0 31 47 0 0 22 25 12 0 0 1 22 0 22 0 4 4 1 3 22 3	845	55584	65505	251;3	251	3
DB01288	CC(CC1=CC=C(O)C=C1)NCC(O)C2=CC(=CC(=C2)O)O	c1ccc(CCNCCc2ccccc2)cc1	17 5 6 2 0 6 2 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0	846	12817	15106	0;81	0	81
DB01289	CC1=CC(=NO1)C(=O)NCCC2=CC=C(C=C2)[S](=O)(=O)NC(=O)NN3CCCCCC3	O=C(NN1CCCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2ccon2)cc1	26 8 10 3 0 7 2 0 14 0 6 1 7 11 0 1 5 5 0 3 0 1 1 2 5 0 0 0 0 2 4 2	847	43306	51036	238;83	238	83
DB01291	CC(C)(C)NCC(O)C1=NC(=C(O)C=C1)CO	c1ccncc1	6 0 0 1 0 6 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0	848	143	170	14;15	14	15
DB01294	O[Bi]1OC(=O)C2=C(O1)C=CC=C2	O=C1O[BiH]Oc2ccccc21	10 0 0 2 0 6 1 1 2 0 0 2 0 3 0 0 3 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0	849	963	1136	12;39	12	39
DB01295	COC1=C(OC)C=C(CCNCC(O)COC2=CC(=CC=C2)C)C=C1	c1ccc(CCNCCCOc2ccccc2)cc1	19 7 8 2 0 6 2 0 2 0 0 1 1 2 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0	850	19657	23166	54;249	54	249
DB01296	NC1C(O)OC(CO)C(O)C1O	C1CCOCC1	6 0 0 1 0 6 0 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	851	150	178	15;10	15	10
DB01297	CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	852	135	160	11;12	11	12
DB01299	COC1=C(OC)C(=NC=N1)N[S](=O)(=O)C2=CC=C(N)C=C2	O=S(=O)(Nc1ccncn1)c1ccccc1	14 2 3 2 0 6 2 0 9 0 6 0 3 6 0 1 2 3 0 1 0 2 0 2 2 0 0 0 0 1 2 1	853	5137	6055	98;16	98	16
DB01301	CN(C)C1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)NCN4CCCC4)C(=O)C5=C(C=CC=C5O)[C@@]3(C)O	O=C(NCN1CCCC1)C1=CC[C@@H]2C[C@@H]3Cc4ccccc4C(=O)C3=CC2C1=O	26 3 4 5 0 6 1 3 4 0 0 0 4 5 0 0 3 2 0 0 0 1 0 0 1 3 2 2 0 3 3 3	854	42036	49539	230;118	230	118
DB01319	CC(C)CN(CC(O[P](O)(O)=O)C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)[S](=O)(=O)C3=CC=C(N)C=C3	O=C(NC(CCNS(=O)(=O)c1ccccc1)Cc1ccccc1)OC1CCOC1	26 9 11 3 0 6 2 0 10 0 6 2 2 8 0 1 5 2 3 1 0 1 1 2 4 0 0 1 0 0 3 0	855	43408	51156	231;90	231	90
DB01320	O[P](O)(=O)OCN1C(=O)NC(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3	O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1	17 0 0 3 0 6 2 0 2 0 0 0 2 4 0 0 2 2 0 0 0 1 1 0 3 0 2 0 1 0 2 0	856	10195	12016	68;111	68	111
DB01321	COC1C(CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC2OC(C)C(OC3C[C@@](C)(O)C(OC(=O)CC(C)C)C(C)O3)C(C2O)N(C)C)OC(C)=O	O=C1CCCC(OC2CCC(OC3CCCCO3)CO2)CCCCC=CC=CCCO1	30 2 4 3 0 16 0 2 5 0 0 5 0 6 0 0 6 0 0 0 0 2 1 0 1 1 0 2 0 2 1 2	857	49154	57928	173;38	173	38
DB01324	CN1C(CSCC(F)(F)F)NC2=C(C=C(C(=C2)Cl)[S](N)(=O)=O)[S]1(=O)=O	O=S1(=O)NCNc2ccccc21	10 0 0 2 0 6 1 1 8 0 6 0 2 5 0 1 2 2 0 1 0 1 1 2 2 0 1 0 0 0 2 0	858	988	1165	11;41	11	41
DB01325	CCC1NC(=O)C2=C(N1)C=C(Cl)C(=C2)[S](N)(=O)=O	O=C1NCNc2ccccc21	10 0 0 2 0 6 1 1 2 0 0 0 2 3 0 0 1 2 0 0 0 1 0 0 1 0 1 0 0 0 1 0	859	952	1123	13;37	13	37
DB01326	C[N]1N=NN=C1SCC2=C(N3[C@H](SC2)C(NC(=O)C(O)C4=CC=CC=C4)C3=O)C(O)=O	O=C(Cc1ccccc1)NC1C(=O)N2C=C(CSc3nnn[nH]3)CS[C@H]12	24 5 7 4 0 6 2 1 10 0 2 0 8 10 0 2 2 6 0 3 2 4 3 0 3 0 2 0 1 1 2 1	860	37282	43937	243;227	243	227
DB01327	CC1=NN=C(SCC2=C(N3[C@H](SC2)C(NC(=O)C[N]4C=NN=N4)C3=O)C(O)=O)S1	O=C(Cn1cnnn1)NC1C(=O)N2C=C(CSc3nncs3)CS[C@H]12	23 5 7 4 0 6 2 1 15 0 3 0 12 13 0 3 2 8 0 4 2 6 4 0 3 0 2 0 1 1 2 1	861	34267	40384	167;208	167	208
DB01328	OC(C(=O)NC1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSC3=NN=N[N]3C[S](O)(=O)=O)C4=CC=CC=C4	O=C(Cc1ccccc1)NC1C(=O)N2C=C(CSc3nnn[nH]3)CS[C@H]12	24 5 7 4 0 6 2 1 10 0 2 0 8 10 0 2 2 6 0 3 2 4 3 0 3 0 2 0 1 1 2 1	862	37282	43937	243;227	243	227
DB01329	CCN1CCN(C(=O)NC(C(=O)NC2[C@H]3SCC(=C(N3C2=O)C(O)=O)CSC4=NN=N[N]4C)C5=CC=C(O)C=C5)C(=O)C1=O	O=C1NCCN(C(=O)NC(C(=O)NC2C(=O)N3C=C(CSc4nnn[nH]4)CS[C@H]23)c2ccccc2)C1=O	32 7 10 5 0 6 2 1 15 0 2 0 13 16 0 2 5 9 3 3 2 5 6 0 7 1 3 0 1 3 5 3	863	51816	61065	186;26	186	26
DB01330	CO[C@]1(NC(=O)[CH]2S\[C](S2)=[C](C(N)=O)/C(O)=O)[C@H]3SCC(=C(N3C1=O)C(O)=O)CSC4=NN=N[N]4C	C=C1SC(C(=O)NC2C(=O)N3C=C(CSc4nnn[nH]4)CS[C@H]23)S1	21 4 6 4 0 6 1 1 12 0 4 0 8 12 0 4 2 6 0 3 2 6 5 0 5 0 2 0 1 2 3 2	864	30330	35744	164;179	164	179
DB01331	CO[C@]1(NC(=O)CC2=CC=CS2)[C@H]3SCC(=C(N3C1=O)C(O)=O)COC(N)=O	O=C(Cc1cccs1)NC1C(=O)N2C=CCS[C@H]12	16 3 4 3 0 6 1 1 6 0 2 0 4 6 0 2 2 2 0 0 0 1 3 0 3 0 2 0 1 1 2 1	865	9370	11043	106;122	106	122
DB01332	CO\N=C(/C(=O)NC1[C@H]2SCC=C(N2C1=O)C(O)=O)C3=CSC(=N3)N	N=C(C(=O)NC1C(=O)N2C=CCS[C@H]12)c1cscn1	16 3 4 3 0 6 1 1 7 0 2 0 5 8 0 2 2 4 0 0 0 2 4 0 3 1 2 0 1 1 3 1	866	9374	11048	105;122	105	122
DB01333	CC1=C(N2[C@H](SC1)C(NC(=O)C(N)C3=CCC=CC3)C2=O)C(O)=O	O=C(CC1=CCC=CC1)NC1C(=O)N2C=CCS[C@H]12	17 3 4 3 0 6 0 3 5 0 1 0 4 5 0 1 2 2 0 0 0 1 3 0 3 0 2 0 1 1 2 1	867	12519	14754	18;67	18	67
DB01340	CCOC(=O)C(CCC1=CC=CC=C1)NC2CCCN3CCCC(N3C2=O)C(O)=O	O=C1C(NCCCc2ccccc2)CCCN2CCCCN12	21 4 5 3 0 7 1 0 7 0 0 0 7 4 0 0 1 3 0 1 0 0 1 0 1 0 1 0 0 1 1 1	868	26300	30995	78;154	78	154
DB01348	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3(CC2C(O)=O)SCCS3	O=C(CNCCCc1ccccc1)N1CCC2(C1)SCCS2	21 6 7 3 1 6 1 0 6 0 2 0 4 5 0 2 1 2 0 0 0 1 4 0 1 0 0 1 0 1 1 1	869	27234	32096	99;156	99	156
DB01349	CC1=NC(=C2CCC(=O)N(CC3=CC=C(C=C3)C4=CC=CC=C4C5=N[NH]N=N5)C2=N1)C	O=C1CCc2cncnc2N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	28 1 2 5 0 6 4 1 9 0 0 0 9 8 0 0 1 7 0 3 2 3 0 0 1 0 5 1 3 4 1 4	870	45905	54099	173;113	173	113
DB01351	CCC1(CCC(C)C)C(=O)NC(=O)NC1=O	O=C1CC(=O)NC(=O)N1	6 0 0 1 0 6 0 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 0 0 0 0 3 0	871	165	195	14;6	14	6
DB01352	CC(C)C1(CC=C)C(=O)NC(=O)NC1=O	O=C1CC(=O)NC(=O)N1	6 0 0 1 0 6 0 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 0 0 0 0 3 0	872	165	195	14;6	14	6
DB01353	CCCCC1(CC)C(=O)NC(=O)NC1=O	O=C1CC(=O)NC(=O)N1	6 0 0 1 0 6 0 0 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 0 0 0 0 3 0	873	165	195	14;6	14	6
DB01354	CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2	O=C1NC(=O)C(C2=CCCCCC2)C(=O)N1	13 0 0 2 0 7 0 1 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 0 0 0 0 3 0	874	2598	3063	60;34	60	34
DB01355	CN1C(=O)NC(=O)C(C)(C1=O)C2=CCCCC2	O=C1NC(=O)C(C2=CCCCC2)C(=O)N1	12 0 0 2 0 6 0 1 2 0 0 0 2 5 0 0 3 2 0 0 0 1 0 0 4 0 0 0 0 0 3 0	875	1754	2068	32;37	32	37
DB01357	COC1=CC2=C(C=C1)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CC2	c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 5 0 5	876	10812	12743	43;113	43	113
DB01359	CC(C)(C)NCC(O)COC1=C(C=CC=C1)C2CCCC2	c1ccc(C2CCCC2)cc1	11 0 0 2 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0	877	1302	1535	14;48	14	48
DB01362	CC(=O)N(CC(O)CO)C1=C(I)C(=C(I)C(=C1I)C(=O)NCC(O)CO)C(=O)NCC(O)CO	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	878	135	160	11;12	11	12
DB01364	CNC(C)C(O)C1=CC=CC=C1	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	879	135	160	11;12	11	12
DB01365	CNC(C)(C)CC1=CC=CC=C1	c1ccccc1	6 0 0 1 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	880	135	160	11;12	11	12
DB01367	C#CCNC1CCC2=C1C=CC=C2	c1ccc2c(c1)CCC2	9 0 0 2 0 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0	881	533	629	27;21	27	21
DB01369	CCC1NC(=O)C(NC(=O)C2=NC=CC=C2O)C(C)OC(=O)C(NC(=O)[C@@H]3CC(=O)[C@H](CSC4CN5CCC4CC5)CN3C(=O)C(CC6=CC=C(C=C6)N(C)C)N(C)C(=O)[C@@H]7CCCN7C1=O)C8=CC=CC=C8	O=C(NC1COC(=O)C(c2ccccc2)NC(=O)[C@@H]2CC(=O)[C@H](CSC3CN4CCC3CC4)CN2C(=O)C(Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CNC1=O)c1ccccn1	57 5 8 9 0 19 3 0 16 0 1 1 14 18 0 1 9 8 0 0 0 0 9 0 7 0 4 3 0 10 8 10	882	55294	65164	228;5	228	5
DB01380	CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C	O=C1C=C2CC[C@@H]3[C@H](C(=O)CC4CCC[C@H]43)C2CC1	17 0 0 4 0 6 0 1 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 1 4 0 3 3 2 3	883	10728	12644	34;123	34	123
DB01382	COCCOC1=CN=C(N[S](=O)(=O)C2=CC=CC=C2)N=C1	O=S(=O)(Nc1ncccn1)c1ccccc1	14 2 3 2 0 6 2 0 9 0 6 0 3 6 0 1 2 3 0 1 0 3 0 2 2 0 0 0 0 1 2 1	884	5138	6056	98;17	98	17
DB01384	CC1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3C(O)C[C@]2(C)[C@@]1(O)C(=O)CO	O=C1C=CC2C(=C1)CC[C@@H]1[C@@H]2CCC2CCC[C@H]21	17 0 0 4 0 6 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 4 0 3 3 1 3	885	10765	12687	37;119	37	119
