structure	order	scaffold_id	scaffold_key	color
c1ccc(CNc2nc3c(-c4ccccc4)nnn3c3ccccc23)cc1	44044	scaffold.311729	27 2 3 5 0 6 5 0 7 0 0 0 7 5 0 0 0 5 0 2 1 2 2 0 0 0 6 1 5 9 0 9 POVYDLRZMJCNCL-UHFFFAOYSA-N	7
O=C(Nc1cccc(-c2nnc3c4ccccc4cnn23)c1)c1ccccc1	44045	scaffold.338649	27 2 3 5 0 6 5 0 7 0 0 0 7 6 0 0 1 5 0 2 0 2 0 0 1 0 5 1 4 7 1 7 YQEUMYWFHIXBHO-UHFFFAOYSA-N	7
c1ccc(COc2nn3c(-c4ccccc4)nnc3c3ccccc23)cc1	44046	scaffold.303446	27 2 3 5 0 6 5 0 7 0 0 1 6 5 0 0 1 4 0 2 0 3 0 0 0 0 6 1 5 9 0 9 IFBAGWIMPPBASO-UHFFFAOYSA-N	7
c1ccc(CNc2nc3ccccc3c3nc(-c4cccnc4)nn23)cc1	44047	scaffold.309891	27 2 3 5 0 6 5 0 8 0 0 0 8 6 0 0 0 6 0 1 0 5 0 0 0 0 5 3 3 11 0 11 XSNFUXWNOKQTDX-UHFFFAOYSA-N	7
c1ccc(-c2ccc3nnc(COc4ccnc5ccccc45)n3n2)cc1	44048	scaffold.308423	27 2 3 5 0 6 5 0 8 0 0 1 7 6 0 0 1 5 0 2 0 2 2 0 0 0 5 1 2 6 0 6 NFUKXAOIPGKXRM-UHFFFAOYSA-N	7
c1ccc(-c2nnc3c4ccccc4c(OCc4ccccn4)nn23)cc1	44049	scaffold.303438	27 2 3 5 0 6 5 0 8 0 0 1 7 6 0 0 1 5 0 2 0 3 1 0 0 0 6 1 5 9 0 9 QZDWWRKBDPYMIP-UHFFFAOYSA-N	7
O=C(Nc1nc(-c2ccccc2)cs1)c1cc2cnn(-c3ccccc3)c2s1	44050	scaffold.334598	27 2 3 5 0 6 5 0 8 0 2 0 6 7 0 2 1 4 0 1 0 4 2 0 1 0 4 3 2 8 1 8 LNAUCKSEJDSCIQ-UHFFFAOYSA-N	7
O=C(CNCCc1ccccc1)N1CCc2ccccc2C1C1CCCCC1	44950	scaffold.347198	27 5 6 4 0 6 2 1 4 0 0 0 4 3 0 0 1 2 0 0 0 0 1 0 1 0 4 0 4 3 1 3 QLIYQYJFTCJXCV-UHFFFAOYSA-N	8
c1ccc(N2CCN(CCCCNC3CCc4ccccc4C3)CC2)cc1	44951	scaffold.305309	27 5 6 4 0 6 2 1 7 0 0 0 7 3 0 0 0 3 0 0 0 0 2 0 0 0 2 1 0 4 0 4 WEMSNSZQTWSGTA-UHFFFAOYSA-N	8
O=C(CCCN1CCN(c2ccccc2)CC1)NC1CCCc2ccccc21	44952	scaffold.332531	27 5 6 4 0 6 2 1 7 0 0 0 7 4 0 0 1 3 0 0 0 0 2 0 1 0 3 0 1 2 1 2 SGTOLBYBVNFFFB-UHFFFAOYSA-N	8
O=C1C(c2ccccc2)Oc2ccccc2N1CCCCCN1CCCCC1	44953	scaffold.330623	27 5 6 4 0 6 2 1 7 0 0 1 6 4 0 0 2 2 0 0 0 0 2 0 1 0 3 1 1 4 1 4 XPBIFSFFHGIPQA-UHFFFAOYSA-N	8
O=C(NCCCN1CCN(c2ccccc2)CC1)C1COc2ccccc2C1	44954	scaffold.339032	27 5 6 4 0 6 2 1 8 0 0 1 7 5 0 0 2 3 0 0 0 0 2 0 1 0 2 1 0 4 1 4 PTFZRVIGYPJTBC-UHFFFAOYSA-N	8
O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4)CC3)cc2N1	44955	scaffold.329967	27 5 6 4 0 6 2 1 8 0 0 1 7 5 0 0 2 3 0 0 0 0 2 0 1 0 2 1 0 4 1 4 USIMZAIRLDAIQJ-UHFFFAOYSA-N	8
O=C(CCCCN1CCN(c2ccccc2)CC1)N1CCc2ccccc2C1	44956	scaffold.346436	27 5 6 4 0 6 2 1 9 0 0 0 9 4 0 0 1 3 0 0 0 0 2 0 1 0 2 1 0 4 1 4 NBUMTSDBCLOLMN-UHFFFAOYSA-N	8
O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4)CC3)nc2N1	44957	scaffold.341242	27 5 6 4 0 6 2 1 9 0 0 1 8 6 0 0 2 4 0 0 0 2 2 0 1 0 2 1 0 4 1 4 QOXQLQIBFYCKNP-UHFFFAOYSA-N	8
c1ccc(N2CCN(CCCOCC3COc4ccccc4O3)CC2)cc1	44958	scaffold.313112	27 5 6 4 0 6 2 1 9 0 0 3 6 5 0 0 3 2 0 0 0 0 5 0 0 0 2 1 0 4 0 4 ASQLNXUBLIBSEK-UHFFFAOYSA-N	8
O=C1COc2ccc(S(=O)(=O)NCCCN3CCN(c4ccccc4)CC3)cc2N1	44959	scaffold.390507	27 5 6 4 0 6 2 1 15 0 6 1 8 9 0 1 4 4 0 1 0 0 4 2 3 0 2 1 0 4 3 4 KDVCMJSYNVDHQY-UHFFFAOYSA-N	8
c1cc(C2=NCCN2)ccc1OCCCOc1ccc(C2=NCCN2)cc1	44960	scaffold.305106	27 5 6 4 0 6 2 2 6 0 0 2 4 6 0 0 2 4 0 0 0 0 2 0 2 0 0 0 0 4 0 4 PSXUKPCAIKETHF-UHFFFAOYSA-N	8
O=C(CCc1cnc2ccc(-c3ccccc3)cc2c1)NCC1CCCCC1	44961	scaffold.341525	27 5 6 4 0 6 3 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 0 0 1 0 2 2 0 5 1 5 UJNZOSAYBQJWDO-UHFFFAOYSA-N	8
O=C(CSc1nc(-c2ccccc2)[nH]c1-c1ccccc1)NCC1CCCO1	44962	scaffold.337125	27 5 6 4 0 6 3 0 5 0 1 1 3 6 0 1 2 3 0 0 0 2 4 0 1 0 3 2 1 5 1 5 LIJXNMPJYOUYQZ-UHFFFAOYSA-N	8
C(#Cc1ccc2c(Nc3ccccc3)ccnc2c1)CCN1CCNCC1	44963	scaffold.307272	27 5 6 4 0 6 3 0 6 0 0 0 6 4 0 0 0 4 0 0 0 0 2 0 0 0 2 2 1 3 0 3 GHKCIUNJEYVMIX-UHFFFAOYSA-N	8
O=C(NCCCN1CCOCC1)c1cc(-c2ccccc2)nc2ccccc12	44964	scaffold.337708	27 5 6 4 0 6 3 0 6 0 0 1 5 5 0 0 2 3 0 0 0 0 2 0 1 0 3 2 1 4 1 4 FLMPHVCTAYTFGV-UHFFFAOYSA-N	8
c1ccc(N2CCN(CCCCNc3ccc4ccccc4n3)CC2)cc1	44965	scaffold.307811	27 5 6 4 0 6 3 0 8 0 0 0 8 4 0 0 0 4 0 0 0 1 2 0 0 0 2 1 0 4 0 4 GBIOGBYKQWYEMZ-UHFFFAOYSA-N	8
c1ccc(N2CCN(CCCCOc3ccc4cccnc4c3)CC2)cc1	44966	scaffold.305343	27 5 6 4 0 6 3 0 8 0 0 1 7 4 0 0 1 3 0 0 0 0 2 0 0 0 2 1 0 4 0 4 AUANPKIXFMXGAE-UHFFFAOYSA-N	8
c1ccc2c(NCCCNc3ccnc(N4CCNCC4)n3)ccnc2c1	44967	scaffold.318809	27 5 6 4 0 6 3 0 9 0 0 0 9 7 0 0 0 7 0 0 0 4 2 0 0 0 3 1 1 1 0 1 PFVDMADVUHYBBC-UHFFFAOYSA-N	8
c1ccc2c(NCCCNc3nccc(N4CCNCC4)n3)ccnc2c1	44968	scaffold.321274	27 5 6 4 0 6 3 0 9 0 0 0 9 7 0 0 0 7 0 0 0 4 2 0 0 0 3 1 1 1 0 1 RVRITIPZEJKJJA-UHFFFAOYSA-N	8
O=C(CCc1cnn(-c2ccc(N3CCCC3)nn2)c1)NCc1ccccc1	44969	scaffold.337128	27 5 6 4 0 6 3 0 10 0 0 0 10 7 0 0 1 6 0 2 0 2 0 0 1 0 2 1 0 4 1 4 ZRSLVQKSICCKOA-UHFFFAOYSA-N	8
S=C(N/N=C/c1cnn(-c2ccccc2)c1N1CCCC1)Nc1ccccc1	44970	scaffold.346156	27 5 6 4 0 6 3 0 10 0 0 0 10 7 0 1 0 6 0 2 0 2 0 0 3 0 4 0 4 3 1 3 HTSPWWXREUBRTO-PXLXIMEGSA-N	8
O=C(CCc1nc(-c2ccccc2)no1)OCc1cn([C@H]2CCCCO2)nn1	44971	scaffold.335026	27 5 6 4 0 6 3 0 10 0 0 3 7 9 0 0 4 5 0 3 1 3 2 0 1 0 2 2 0 4 1 4 NQGICTSBVGJYAK-QGZVFWFLSA-N	8
O=C(CCS(=O)(=O)c1ccc2ccccc2c1)NC1CCN(c2ccncc2)CC1	44972	scaffold.379135	27 5 6 4 0 6 3 0 11 0 6 0 5 7 0 1 3 3 0 0 0 0 0 2 1 0 2 1 0 4 3 4 GFUDPHITFNVSEU-UHFFFAOYSA-N	8
O=S(=O)(NCCCN1CCN(c2ccccc2)CC1)c1ccc2ccccc2c1	44973	scaffold.357963	27 5 6 4 0 6 3 0 13 0 6 0 7 6 0 1 2 3 0 1 0 0 2 2 2 0 2 1 0 4 2 4 RXQPXVCPHDSLAK-UHFFFAOYSA-N	8
O=S(=O)(NCCCN1CCN(c2ccccc2)CC1)c1cnc2ccccc2c1	44974	scaffold.365595	27 5 6 4 0 6 3 0 14 0 6 0 8 7 0 1 2 4 0 1 0 0 3 2 2 0 2 1 0 4 2 4 CMUHJUFEUQXXLT-UHFFFAOYSA-N	8
O=S(=O)(CCNc1nc(N2CCNCC2)nc2ccccc12)Nc1ccccc1	44975	scaffold.359590	27 5 6 4 0 6 3 0 14 0 6 0 8 9 0 1 2 6 0 1 0 4 3 2 2 0 3 2 1 4 2 4 PFQSHFGHFMJJSE-UHFFFAOYSA-N	8
O=C(NCCc1ccccc1)O[C@@H]1C(=O)c2ccccc2O[C@H]1c1ccccc1	44976	scaffold.361189	27 5 6 4 0 6 3 1 3 0 0 2 1 5 0 0 4 1 0 0 0 1 1 0 2 0 3 1 1 5 2 5 VLHVHUZLINWSAY-XZOQPEGZSA-N	8
c1ccc(OCCNC[C@H]2Oc3ccccc3O[C@@H]2c2ccccc2)cc1	44977	scaffold.303195	27 5 6 4 0 6 3 1 4 0 0 3 1 4 0 0 3 1 0 0 0 0 4 0 0 0 3 2 1 5 0 5 PWMNABOSOXVQGM-DHIUTWEWSA-N	8
c1ccc(OCCNC[C@H]2Oc3ccccc3O[C@H]2c2ccccc2)cc1	44978	scaffold.303200	27 5 6 4 0 6 3 1 4 0 0 3 1 4 0 0 3 1 0 0 0 0 4 0 0 0 3 2 1 5 0 5 PWMNABOSOXVQGM-PKTZIBPZSA-N	8
O=C(CCCN1C(=O)C(c2ccccc2)Oc2cccnc21)Nc1ccccc1	44979	scaffold.360595	27 5 6 4 0 6 3 1 6 0 0 1 5 6 0 0 3 3 0 0 0 1 3 0 2 0 3 1 1 4 2 4 IYKUSKIXYOIIKK-UHFFFAOYSA-N	8
O=C(CNC(=O)c1cc(-c2ccccc2)nc2ccccc12)Nc1ccccc1	44980	scaffold.361171	27 5 6 4 0 6 4 0 3 0 0 0 3 5 0 0 2 3 0 0 0 0 1 0 2 0 3 2 1 4 2 4 VFKZZOFJUZYMKP-UHFFFAOYSA-N	8
O=C(CNC(=O)c1cc(-c2ccncc2)nc2ccccc12)Nc1ccccc1	44981	scaffold.361330	27 5 6 4 0 6 4 0 4 0 0 0 4 6 0 0 2 4 0 0 0 0 1 0 2 0 3 2 1 4 2 4 XCEGYFXIQLFQHV-UHFFFAOYSA-N	8
O=C(NNC(=O)c1cc(-c2ccccc2)nc2ccccc12)Nc1ccccc1	44982	scaffold.360861	27 5 6 4 0 6 4 0 4 0 0 0 4 6 0 0 2 4 0 1 0 1 0 0 3 0 3 2 1 4 2 4 YYJWQMWJWHSVBI-UHFFFAOYSA-N	8
O=C(NNC(=S)Nc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12	44983	scaffold.365678	27 5 6 4 0 6 4 0 4 0 0 0 4 6 0 1 1 4 0 1 0 1 0 0 3 0 3 2 1 4 2 4 BNNDFMXTUZWVAA-UHFFFAOYSA-N	8
c1ccc(-c2ccnc(NCCCNc3ccnc4ccccc34)n2)cc1	44984	scaffold.318429	27 5 6 4 0 6 4 0 5 0 0 0 5 5 0 0 0 5 0 0 0 3 0 0 0 0 3 1 1 1 0 1 AUOQCZRRDNTTTO-UHFFFAOYSA-N	8
O=C(CSc1nc(-c2ccccc2)[nH]c1-c1ccccc1)NCc1ccco1	44985	scaffold.338506	27 5 6 4 0 6 4 0 5 0 1 1 3 6 0 1 2 3 0 0 0 2 4 0 1 0 3 2 1 5 1 5 HWGALFMDVRFAMX-UHFFFAOYSA-N	8
O=C(CNC(=O)c1cn(-c2ccccc2)nc1-c1cccs1)Nc1ccccc1	44986	scaffold.361900	27 5 6 4 0 6 4 0 7 0 1 0 6 7 0 1 2 4 0 1 0 0 2 0 2 0 3 2 1 5 2 5 JDRIPOJBKWCPSA-UHFFFAOYSA-N	8
O=C(CNC(=O)c1cc(-c2cccs2)nn1-c1ccccc1)Nc1ccccc1	44987	scaffold.361229	27 5 6 4 0 6 4 0 7 0 1 0 6 7 0 1 2 4 0 1 0 0 3 0 2 0 3 2 1 5 2 5 IEUMZOXIHAHAKS-UHFFFAOYSA-N	8
O=C(COC(=O)c1cc(-c2cccs2)nn1-c1ccccc1)Nc1ccccc1	44988	scaffold.360685	27 5 6 4 0 6 4 0 7 0 1 1 5 7 0 1 3 3 0 1 0 0 3 0 2 0 3 2 1 5 2 5 ZDEVOPVFEOCTEG-UHFFFAOYSA-N	8
O=C(CSCc1cnn(-c2ccccc2)c1-n1cccc1)Nc1ccccc1	44989	scaffold.336747	27 5 6 4 0 6 4 0 9 0 1 0 8 6 0 1 1 4 0 1 0 1 1 0 1 0 4 0 4 3 1 3 HUFWLFCBGJCNGY-UHFFFAOYSA-N	8
c1ccc(-c2ccc(CNCCSc3nnnn3-c3ccccc3)o2)cc1	44990	scaffold.312737	27 5 6 4 0 6 4 0 9 0 1 1 7 7 0 1 1 5 0 3 2 3 2 0 0 0 3 1 1 2 0 2 KFOIWIUCCKIXHP-UHFFFAOYSA-N	8
O=C(CCC[C@H]1CC[C@@H]2C1CC[C@@H]1C3CCCC[C@H]3CC[C@H]12)Nc1nncs1	44991	scaffold.346027	27 5 6 5 0 6 1 0 4 0 1 0 3 5 0 1 1 3 0 1 0 4 0 0 1 0 6 0 5 7 1 7 AUIQNPCGXFVSTI-OEJFBRHJSA-N	8
O=C(CN1C(=O)C2c3[nH]c4ccccc4c3CCN2C1=O)NCCc1ccccc1	44992	scaffold.382541	27 5 6 5 0 6 3 1 8 0 0 0 8 7 0 0 3 4 0 0 0 1 3 0 4 0 5 1 4 10 3 10 MYVRHAAQEAIGNG-UHFFFAOYSA-N	8
O=C(CNC(=O)[C@@H]1CCCN1)Nc1ccc2c(c1)CN1C(=O)c3ccccc3C1=N2	44993	scaffold.392739	27 5 6 5 0 6 3 2 7 0 0 0 7 8 0 0 3 5 0 0 0 0 2 0 4 0 2 2 0 5 3 5 XHJQFNIMAFBIAG-SFHVURJKSA-N	8
O=C(/C=C/c1ccccc1)OCC1CCCC2[C@@H]1CC[C@@]13C=CC(CC[C@@H]21)C3	44994	scaffold.347759	27 5 6 5 1 6 1 1 1 0 0 1 0 2 0 0 2 0 0 0 0 0 0 0 1 1 4 1 3 5 1 5 VISIILVVDWVYPM-VXTLBZRUSA-N	8
c1cnc2c(c1)[C@@H](NCCCCc1ccc3c(c1)OCO3)CC1(CCC1)O2	44995	scaffold.319511	27 5 6 5 1 6 2 2 5 0 0 3 2 5 0 0 3 2 0 0 0 2 1 0 0 0 3 3 1 4 0 4 DVQFKLLMAZUKIN-SFHVURJKSA-N	8
O=C(OCCCN1CCN(c2ccccc2)CC1)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3	44996	scaffold.334893	27 5 6 6 0 6 1 0 7 0 0 1 6 4 0 0 2 2 0 0 0 0 2 0 1 0 1 6 0 2 1 2 PUFUJLJNFLIIIC-IEBVKBGPSA-N	8
O=C(CC12CC3C[C@H](C1)C[C@@H](C3)C2)OCCN1CCN(c2ccccc2)CC1	44997	scaffold.334894	27 5 6 6 0 6 1 0 7 0 0 1 6 4 0 0 2 2 0 0 0 0 3 0 1 0 1 6 0 2 1 2 PEGMPHZTGPLDIH-SQUILIJDSA-N	8
O=C(/C=C/Oc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)Nc1ccccc1	44998	scaffold.343977	27 5 6 6 0 6 2 0 2 0 0 1 1 3 0 0 2 1 0 0 0 0 0 0 2 1 1 6 0 5 1 5 OMBBLALXWJKZMF-ZHACJKMWSA-N	8
O=C(OCC(=O)N1CCCCC1)C1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1	44999	scaffold.401892	27 5 7 4 0 6 1 1 15 0 6 3 6 10 0 1 7 2 0 1 0 0 3 2 4 0 1 1 0 4 4 4 BPOZPOHENQAXTJ-UHFFFAOYSA-N	8
O=C(NCCC1=CCCCC1)C1CCN(C(=O)N2CCOc3ccccc32)CC1	45000	scaffold.360912	27 5 7 4 0 6 1 2 8 0 0 1 7 6 0 0 3 3 0 0 0 1 2 0 3 0 2 0 1 3 2 3 FJIBJGRJMKUMHE-UHFFFAOYSA-N	8
O=C(NCc1ccccc1)C1CCC(CNc2c(N3CCCCC3)c(=O)c2=O)CC1	45001	scaffold.382881	27 5 7 4 0 6 2 0 5 0 0 0 5 6 0 0 3 3 0 0 0 0 1 0 1 0 2 0 1 4 3 4 DLESQHCOGLLXBM-UHFFFAOYSA-N	8
O=C(NCc1ccccc1)C1CCC(CNc2c(N3CCOCC3)c(=O)c2=O)CC1	45002	scaffold.385425	27 5 7 4 0 6 2 0 6 0 0 1 5 7 0 0 4 3 0 0 0 0 3 0 1 0 2 0 1 4 3 4 AOTXOUIABXOZSE-UHFFFAOYSA-N	8
O=C(c1ccc(-c2ccc(OCCCN3CCCC3)cc2)cc1)N1CCCC1	45003	scaffold.328731	27 5 7 4 0 6 2 0 7 0 0 1 6 4 0 0 2 2 0 0 0 0 0 0 1 0 1 0 0 4 1 4 KINYVKAOICLKCC-UHFFFAOYSA-N	8
c1cc(-c2noc(CC3CCCC3)n2)ccc1OCCCN1CCNCC1	45004	scaffold.305348	27 5 7 4 0 6 2 0 8 0 0 2 6 6 0 0 2 4 0 1 0 2 2 0 0 0 1 2 0 4 0 4 DNYKDEYPGKLEQQ-UHFFFAOYSA-N	8
C=C1N(CCNCc2ccc(CN3CCCCC3)o2)CCN1c1ccccc1	45005	scaffold.331044	27 5 7 4 0 6 2 0 11 0 0 1 10 5 0 0 1 4 0 0 0 1 4 0 2 0 1 2 0 3 1 3 PTWDETLRDBWPTJ-UHFFFAOYSA-N	8
O=C(Nc1nnc(SCCN2CCOCC2)s1)C1CC(=O)N(c2ccccc2)C1	45006	scaffold.360815	27 5 7 4 0 6 2 0 12 0 2 1 9 10 0 2 3 5 0 1 0 6 3 0 2 0 1 2 0 4 2 4 NCPRFMSDMBYOFZ-UHFFFAOYSA-N	8
O=C(Nc1nnc(SCC(=O)N2CCOCC2)s1)C1CC(=O)N(c2ccccc2)C1	45007	scaffold.382834	27 5 7 4 0 6 2 0 12 0 2 1 9 11 0 2 4 5 0 1 0 6 3 0 3 0 1 2 0 4 3 4 UVKYDVGLOHTBMI-UHFFFAOYSA-N	8
O=C(Nc1ccc(S(=O)(=O)NCC2CCCO2)cc1)C1CC(=O)N(c2ccccc2)C1	45008	scaffold.402502	27 5 7 4 0 6 2 0 12 0 6 1 5 9 0 1 5 3 0 1 0 0 1 2 4 0 1 1 0 5 4 5 YJMUAZTYZGAGSG-UHFFFAOYSA-N	8
O=C(Nc1ccccc1)C1CCC(CNC(=O)[C@@H]2Cc3ccccc3CN2)CC1	45009	scaffold.361798	27 5 7 4 0 6 2 1 3 0 0 0 3 5 0 0 2 3 0 0 0 0 1 0 2 0 1 1 0 5 2 5 PKVDBDOKIFDPHJ-IRZJEQJZSA-N	8
O=C(C[C@@H]1CC2CCCC=C2N(Cc2ccccc2)C1=O)NCc1ccccc1	45010	scaffold.366741	27 5 7 4 0 6 2 1 4 0 0 0 4 4 0 0 2 2 0 0 0 0 0 0 3 0 0 2 0 0 2 0 SKQHWRSSAHSKJW-KEKNWZKVSA-N	8
O=C1/C(=C/c2ccc(OCCCN3CCCCC3)cc2)COc2ccccc21	45011	scaffold.347532	27 5 7 4 0 6 2 1 5 0 0 2 3 4 0 0 3 1 0 0 0 0 0 0 0 1 1 0 0 2 2 2 OHIAFOYNLFIQDF-LVZFUZTISA-N	8
O=C1/C(=C/c2ccc(OCCCN3CCOCC3)cc2)COc2ccccc21	45012	scaffold.347531	27 5 7 4 0 6 2 1 6 0 0 3 3 5 0 0 4 1 0 0 0 0 2 0 0 1 1 0 0 2 2 2 PDZBHQXSBNKQFI-KNTRCKAVSA-N	8
O=C1CCc2ccc(OCCCN3CCCCC3)cc2N1Cc1ccccc1	45013	scaffold.346433	27 5 7 4 0 6 2 1 7 0 0 1 6 4 0 0 2 2 0 0 0 0 0 0 1 0 2 2 1 4 1 4 BYSCMHOLDXGENA-UHFFFAOYSA-N	8
O=C(c1ccccc1)C1CCN(CC=NCc2ncc3c(n2)CCOC3)CC1	45014	scaffold.350764	27 5 7 4 0 6 2 1 7 0 0 1 6 6 0 0 2 4 0 0 0 1 2 0 0 0 1 1 0 4 1 4 WRGRYXURBAHGKA-UHFFFAOYSA-N	8
O=C(CN1CCC(C(=O)c2ccccc2)CC1)NCc1ncc2c(n1)CCOC2	45015	scaffold.372923	27 5 7 4 0 6 2 1 7 0 0 1 6 7 0 0 3 4 0 0 0 1 3 0 1 0 1 1 0 4 2 4 YTPKMKYJHKRIKC-UHFFFAOYSA-N	8
O=C(NCCc1ccccc1)C1CCN(C(=O)N2CCOc3ccccc32)CC1	45016	scaffold.361112	27 5 7 4 0 6 2 1 8 0 0 1 7 6 0 0 3 3 0 0 0 1 2 0 3 0 2 0 1 3 2 3 ZQKFURWKGDIJBK-UHFFFAOYSA-N	8
O=C(/C=C/c1ccco1)C1=CC(=O)N(CCN2CCOCC2)C1c1ccccc1	45017	scaffold.361470	27 5 7 4 0 6 2 1 8 0 0 2 6 6 0 0 4 2 0 0 0 0 3 0 1 3 2 0 1 1 2 1 GFYCGZHWIOIMDK-CMDGGOBGSA-N	8
O=C(NCCN1CCOCC1)c1ccc2c(c1)N(Cc1ccccc1)C(=O)CS2	45018	scaffold.362923	27 5 7 4 0 6 2 1 9 0 1 1 7 7 0 1 3 3 0 0 0 0 5 0 2 0 2 2 1 4 2 4 RWXAHDBRVBGNHV-UHFFFAOYSA-N	8
O=C(CN1C(=O)CCc2cc(S(=O)(=O)N3CCCCC3)ccc21)NCc1ccccc1	45019	scaffold.402673	27 5 7 4 0 6 2 1 13 0 6 0 7 8 0 1 4 3 0 1 0 0 1 2 4 0 2 1 1 2 4 2 WTSWGCUTKLZVKK-UHFFFAOYSA-N	8
O=C(CN1C(=O)COc2ccc(S(=O)(=O)N3CCCCC3)cc21)NCc1ccccc1	45020	scaffold.402379	27 5 7 4 0 6 2 1 14 0 6 1 7 9 0 1 5 3 0 1 0 0 3 2 4 0 2 1 1 3 4 3 XSTYLZOALMUSJN-UHFFFAOYSA-N	8
O=C(OCC(=O)N1CCCc2ccccc21)c1cccc(S(=O)(=O)N2CCOCC2)c1	45021	scaffold.402377	27 5 7 4 0 6 2 1 14 0 6 2 6 9 0 1 6 2 0 1 0 0 3 2 4 0 2 1 1 0 4 0 GWZPAZUVQCKYLX-UHFFFAOYSA-N	8
O=C(CN1C(=O)CSc2ccc(S(=O)(=O)N3CCCCC3)cc21)NCc1ccccc1	45022	scaffold.402414	27 5 7 4 0 6 2 1 14 0 7 0 7 9 0 2 4 3 0 1 0 0 3 2 4 0 2 1 1 3 4 3 WZRPWFLJHQAPRK-UHFFFAOYSA-N	8
O=C(CN1C(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc21)NCc1ccccc1	45023	scaffold.402723	27 5 7 4 0 6 2 1 15 0 6 2 7 10 0 1 6 3 0 1 0 0 5 2 4 0 2 1 1 3 4 3 WCSJGSDIQWYUCF-UHFFFAOYSA-N	8
O=C(CN1C(=O)CSc2ccc(S(=O)(=O)N3CCOCC3)cc21)NCc1ccccc1	45024	scaffold.402498	27 5 7 4 0 6 2 1 15 0 7 1 7 10 0 2 5 3 0 1 0 0 5 2 4 0 2 1 1 3 4 3 FZJLHEJVKMNWON-UHFFFAOYSA-N	8
c1ccc(CC2CCN(CCCOc3cccc4ccccc34)CC2)cc1	45025	scaffold.303042	27 5 7 4 0 6 3 0 4 0 0 1 3 2 0 0 1 1 0 0 0 0 0 0 0 0 2 1 1 2 0 2 UCJSUBMXRPFIJD-UHFFFAOYSA-N	8
O=C(NCC1CCNCC1)c1ccc(OCc2ccnc3ccccc23)cc1	45026	scaffold.332167	27 5 7 4 0 6 3 0 4 0 0 1 3 5 0 0 2 3 0 0 0 0 0 0 1 0 2 0 1 3 1 3 XEROYAWDCFQOHW-UHFFFAOYSA-N	8
O=C(NCC1CCOCC1)c1ncccc1NC(=O)c1cccc2ccccc12	45027	scaffold.367464	27 5 7 4 0 6 3 0 4 0 0 1 3 6 0 0 3 3 0 0 0 0 2 0 2 0 3 0 1 1 2 1 KQLKVUTUWJRUOQ-UHFFFAOYSA-N	8
O=C1CN(C(=O)CCc2ccccc2)CCN1CCc1ccc2ccccc2c1	45028	scaffold.356338	27 5 7 4 0 6 3 0 6 0 0 0 6 4 0 0 2 2 0 0 0 0 2 0 2 0 1 1 0 5 2 5 SFHSLQULQRZVPN-UHFFFAOYSA-N	8
c1ccc(Nc2ccnc3cc(OCCCN4CCCCC4)ccc23)cc1	45029	scaffold.303951	27 5 7 4 0 6 3 0 6 0 0 1 5 4 0 0 1 3 0 0 0 0 0 0 0 0 2 2 1 3 0 3 HZXZEIUBOCFERZ-UHFFFAOYSA-N	8
O=C1OC(c2ccccc2)=N/C1=C\N1CCC[C@H]1C(=O)NCCc1ccccc1	45030	scaffold.353397	27 5 7 4 0 6 3 0 6 0 0 1 5 6 0 0 3 3 0 0 0 0 2 0 5 2 1 0 0 0 3 0 ZUFZPRWWYSQHTO-IZBXUMLASA-N	8
O=C(CN1C(=O)/C(=C/c2ccc(-c3ccccc3)o2)SC1=S)NCc1ccccc1	45031	scaffold.380141	27 5 7 4 0 6 3 0 6 0 1 1 4 7 0 2 3 2 0 0 0 1 2 0 5 1 1 1 0 2 4 2 RSRVSRWDCGCETN-MOSHPQCFSA-N	8
c1ccc2c(Nc3ccc(NCCCN4CCNCC4)cc3)ccnc2c1	45032	scaffold.323607	27 5 7 4 0 6 3 0 7 0 0 0 7 5 0 0 0 5 0 0 0 0 2 0 0 0 2 1 1 3 0 3 WFOHGLRKLDDOPU-UHFFFAOYSA-N	8
c1ccc2c(Nc3ccc(OCCCN4CCNCC4)cc3)ccnc2c1	45033	scaffold.323606	27 5 7 4 0 6 3 0 7 0 0 1 6 5 0 0 1 4 0 0 0 0 2 0 0 0 2 1 1 3 0 3 BVQYPENLZKKLDO-UHFFFAOYSA-N	8
c1ccc2c(Nc3ccc(NCCCN4CCOCC4)cc3)ccnc2c1	45034	scaffold.323605	27 5 7 4 0 6 3 0 7 0 0 1 6 5 0 0 1 4 0 0 0 0 2 0 0 0 2 1 1 3 0 3 PYWRVCMUFXMCJK-UHFFFAOYSA-N	8
c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1	45035	scaffold.303262	27 5 7 4 0 6 3 0 7 0 0 1 6 5 0 0 1 4 0 0 0 0 2 0 0 0 2 2 1 3 0 3 MGKILQQHXIWJMH-UHFFFAOYSA-N	8
