Structure	ID	MOLLIBRARY	MOLLIBRARY_INT	MOLLIBRARY_INT_StdDev	logS	logS_StdDev	logS @ pH7.4	logS @ pH7.4_StdDev	logP	logP_StdDev	logD	logD_StdDev	2C9 pKi	2C9 pKi_StdDev	hERG pIC50	hERG pIC50_StdDev	BBB log([brain]:[blood])	BBB log([brain]:[blood])_StdDev	BBB category	BBB category_Probability	HIA category	HIA category_Probability	P-gp category	P-gp category_Probability	2D6 affinity category	2D6 affinity category_Probability	PPB90 category	PPB90 category_Probability	MW	MW_StdDev	HBD	HBD_StdDev	HBA	HBA_StdDev	TPSA	TPSA_StdDev	Flexibility	Flexibility_StdDev	Rotatable Bonds	Rotatable Bonds_StdDev
I	DB09293	DrugBank Approved 5.0.9	4	0	6.726	0.7036	6.726	0.7036	2	0.4351	2	0.4351	4.148	0.6013	3.932	0.4091	0.1558	0.3585	+	- = 0.07;+ = 0.93;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.64;yes = 0.36;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	low	low = 1;high = 0;	127.9	0	0	0	0	0	0	0	0	0	0	0
FC(F)(F)C1=CC(=CC=C1)NC2=C(C=CC=N2)C(=O)OC3OC(=O)C4=C3C=CC=C4	DB09295	DrugBank Approved 5.0.9	4	0	-0.4853	0.7036	-0.4853	0.7036	4.108	0.4351	4.108	0.4351	5.9	0.6013	4.929	0.6941	0.4863	0.3585	-	- = 0.83;+ = 0.17;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.64;yes = 0.36;	medium	low = 0.0416667;medium = 0.541667;high = 0.166667;very high = 0.25;	high	low = 0.47;high = 0.53;	414.3	0	1	0	6	0	77.52	0	0.1818	0	6	0
COC(=O)NC(C(C)C)C(=O)N1CCCC1C(=O)NC2=CC=C(C=C2)C3CCC(N3C4=CC=C(C=C4)C(C)(C)C)C5=CC=C(NC(=O)C6CCCN6C(=O)C(NC(=O)OC)C(C)C)C=C5	DB09296	DrugBank Approved 5.0.9	4	0	1.098	1.033	2.095	inf	4.907	0.4351	4.491	inf	5.378	inf	5.315	1.47	-1.545	inf	-	- = 0.66;+ = 0.34;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.03;yes = 0.97;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	high	low = 0.46;high = 0.54;	894.1	0	4	0	15	0	178.7	0	0.3143	0	22	0
CC1=CN=C(C=N1)C(=O)NC2CCCCCC=C[C@H]3C[C@]3(NC(=O)[C@@H]4CC(CN4C2=O)OC5=NC6=C(C=CC=C6)C7=C5C=CC=C7)C(=O)N[S](=O)(=O)C8CC8	DB09297	DrugBank Approved 5.0.9	4	0	0.3359	1.033	1.541	inf	4.114	0.4351	3.207	inf	5.167	inf	5.485	1.104	-1.282	inf	-	- = 0.75;+ = 0.25;	-	- = 0.777778;+ = 0.222222;	yes	no = 0.37;yes = 0.63;	medium	low = 0.249967;medium = 0.2501;high = 0.249967;very high = 0.249967;	high	low = 0.34;high = 0.66;	765.9	0	3	0	14	0	189.6	0	0.1452	0	9	0
CC(C)OC(=O)C(C)N[P@](=O)(COC(C)C[N]1C=NC2=C1N=CN=C2N)OC3=CC=CC=C3	DB09299	DrugBank Approved 5.0.9	4	0	1.546	1.033	2.875	0.621	2.715	0.4351	1.46	inf	5.111	0.6013	5.17	0.6553	-0.7138	0.3585	-	- = 0.91;+ = 0.09;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.19;yes = 0.81;	high	low = 0.133333;medium = 0.2;high = 0.6;very high = 0.0666667;	low	low = 0.59;high = 0.41;	476.5	0	2	0	11	0	143.5	0	0.3429	0	12	0
	DB09300	DrugBank Approved 5.0.9	4	0																																				
CN1CCC2=C(C1)C3=C(CC4=C2C=CC=C4)C=CC=C3	DB09304	DrugBank Approved 5.0.9	4	0	3.021	0.7036	0.9207	0.621	4.034	0.4351	2.895	0.5843	4.711	0.6013	6.037	0.4943	1	inf	+	- = 0.25;+ = 0.75;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.56;yes = 0.44;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	low	low = 0.58;high = 0.42;	261.4	0	0	0	1	0	3.24	0	0	0	0	0
CNC(=O)C1=C(I)C(=C(I)C(=C1I)N(C)C(C)=O)C(=O)NCC(=O)NC2=C(I)C(=C(I)C(=C2I)C(=O)NCCO)C(O)=O	DB09313	DrugBank Approved 5.0.9	4	0	2.921	1.033	4.407	0.621	-0.1144	0.6296	1.216	inf	5.915	inf	2.39	1.563	-1.172	inf	-	- = 0.84;+ = 0.16;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.26;yes = 0.74;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.75;high = 0.25;	1269	0	6	0	13	0	194.2	0	0.3409	0	15	0
O=[Tc](=O)(=O)=O	DB09314	DrugBank Approved 5.0.9	4	0	5.399	1.033	5.399	1.033	-2.825	0.4351	-2.825	0.4351	3.725	0.6013	3.384	0.5693	-0.3899	0.3585	-	- = 0.5001;+ = 0.4999;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.94;yes = 0.06;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 1;high = 0;	162	0	0	0	4	0	68.28	0	0	0	0	0
[Xe]	DB09315	DrugBank Approved 5.0.9	4	0	6.685	0.7036	6.685	0.7036	0.8781	0.4351	0.8781	0.4351	4.058	0.6013	3.794	0.4155	-0.2782	0.3585	+	- = 0.07;+ = 0.93;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.64;yes = 0.36;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 1;high = 0;	131.3	0	0	0	0	0	0	0	0	0	0	0
Cl[Tl]	DB09316	DrugBank Approved 5.0.9	4	0	5.138	0.7036	5.138	0.7036	1.299	0.4351	1.299	0.4351	4.148	0.6013	3.879	0.4041	-0.03573	0.3585	+	- = 0.07;+ = 0.93;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.78;yes = 0.22;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 1;high = 0;	239.8	0	0	0	0	0	0	0	0	0	0	0
	DB09320	DrugBank Approved 5.0.9	4	0																																				
O=[Zn]	DB09321	DrugBank Approved 5.0.9	4	0	7.186	0.7036	7.186	0.7036	-0.04303	0.4351	-0.04303	0.4351	4.048	0.6013	3.7	0.4254	-0.1423	0.3585	+	- = 0.06;+ = 0.94;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.79;yes = 0.21;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 1;high = 0;	81.39	0	0	0	1	0	17.07	0	0	0	0	0
	DB09322	DrugBank Approved 5.0.9	4	0																																				
	DB09323	DrugBank Approved 5.0.9	4	0																																				
CC1(C)[C@@H](N2[C@@H](CC2=O)[S]1(=O)=O)C(O)=O	DB09324	DrugBank Approved 5.0.9	4	0	4.305	1.033	4.803	inf	-0.3046	0.4351	-2.957	inf	3.961	0.6013	2.776	0.6349	-1.376	0.3585	-	- = 0.78;+ = 0.22;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.81;yes = 0.19;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.99;high = 0.01;	233.2	0	1	0	6	0	91.75	0	0.0625	0	1	0
	DB09325	DrugBank Approved 5.0.9	4	0																																				
N	DB09326	DrugBank Approved 5.0.9	4	0	7.978	0.7036	7.978	0.7036	0.3493	0.4351	0.3493	0.4351	4.069	0.6013	3.7	0.4337	-0.06979	0.3585	+	- = 0.05;+ = 0.95;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.67;yes = 0.33;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 1;high = 0;	17.03	0	0	0	1	0	0	0	0	0	0	0
O=[C]1[NH]C=C[C](=O)[NH]1	DB09327	DrugBank Approved 5.0.9	4	0	4.51	0.7036	4.51	0.7036	-1.07	0.4351	-1.07	0.4351	3.908	0.6013	3.394	0.514	-0.5869	0.3585	-	- = 0.61;+ = 0.39;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.81;yes = 0.19;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 1;high = 0;	112.1	0	2	0	4	0	65.72	0	0	0	0	0
COC1=C(NC2=NC=CC(=N2)C3=C[N](C)C4=C3C=CC=C4)C=C(NC(=O)C=C)C(=C1)N(C)CCN(C)C	DB09330	DrugBank Approved 5.0.9	4	0	2.02	1.033	2.688	0.621	3.598	0.4351	2.903	inf	6.244	0.6013	6.555	0.8634	-0.6777	inf	-	- = 0.89;+ = 0.11;	+	- = 0.2;+ = 0.8;	yes	no = 0.42;yes = 0.58;	low	low = 0.454545;medium = 0.181818;high = 0.272727;very high = 0.0909091;	high	low = 0.33;high = 0.67;	499.6	0	2	0	9	0	87.55	0	0.275	0	11	0
	DB09332	DrugBank Approved 5.0.9	4	0																																				
CN(C)C=NC1=C(I)C=C(I)C(=C1I)CCC(O)=O	DB09333	DrugBank Approved 5.0.9	4	0	1.8	1.033	3.67	inf	3.111	0.4351	-0.2738	inf	4.78	inf	4.04	0.6679	-1.256	0.3585	+	- = 0.17;+ = 0.83;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.68;yes = 0.32;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	low	low = 0.66;high = 0.34;	598	0	1	0	4	0	52.9	0	0.2632	0	5	0
COC(CNC(=O)C1=C(OCC(O)=O)C=CC=C1)C[Hg]O	DB09338	DrugBank Approved 5.0.9	4	0	3.286	0.7036	4.19	0.621	-0.1996	0.4351	-1.754	0.5843	4.183	0.6013	2.852	0.5236	-0.7937	0.3585	-	- = 0.95;+ = 0.05;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.75;yes = 0.25;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.86;high = 0.14;	483.9	0	3	0	7	0	105.1	0	0.4762	0	10	0
CCCC(=O)NC1=C(I)C=C(I)C(=C1I)CC(CC)C(O)=O	DB09340	DrugBank Approved 5.0.9	4	0	1.225	1.033	3.31	0.621	3.77	0.4351	1.325	inf	4.898	0.6013	3.994	0.6357	-0.9062	0.3585	+	- = 0.33;+ = 0.67;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.47;yes = 0.53;	high	low = 0.0625;medium = 0.0625;high = 0.6875;very high = 0.1875;	low	low = 0.6;high = 0.4;	641	0	2	0	4	0	66.4	0	0.3636	0	8	0
CCCOC1=C(C=CC(=C1)N)C(=O)OCCN(CC)CC	DB09342	DrugBank Approved 5.0.9	4	0	4.245	0.7036	1.878	0.621	3.002	0.4351	1.101	0.5843	4.385	0.6013	5.261	0.4433	0.1238	0.3585	-	- = 0.82;+ = 0.18;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.53;yes = 0.47;	high	low = 0.0625;medium = 0.0625;high = 0.6875;very high = 0.1875;	low	low = 0.89;high = 0.11;	294.4	0	1	0	5	0	64.79	0	0.4762	0	10	0
ClC1=C(CN2CCCC2=N)[NH][C](=O)[NH][C]1=O	DB09343	DrugBank Approved 5.0.9	4	0	3.679	0.7036	2.992	0.621	0.02286	0.4351	-0.2788	inf	4	0.6013	3.706	0.5548	-1.373	0.3585	-	- = 0.87;+ = 0.13;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.61;yes = 0.39;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.98;high = 0.02;	242.7	0	3	0	6	0	92.81	0	0.1176	0	2	0
CCCCOC1=CC=C(OCCCN2CCOCC2)C=C1	DB09345	DrugBank Approved 5.0.9	4	0	3.506	0.7036	2.243	0.621	3.084	0.4351	1.809	0.5843	4.488	0.6013	5.99	0.4416	0.6348	0.3585	+	- = 0.21;+ = 0.79;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.68;yes = 0.32;	high	low = 0.0555556;medium = 0.222222;high = 0.666667;very high = 0.0555556;	low	low = 0.82;high = 0.18;	293.4	0	0	0	4	0	30.93	0	0.4091	0	9	0
CN(C(C)=O)C1=C(I)C(=C(I)C(=C1I)C(O)=O)NC(C)=O	DB09346	DrugBank Approved 5.0.9	4	0	3.285	1.033	4.354	0.621	1.555	0.4351	-0.6723	inf	4.946	inf	3.515	0.7982	-0.991	inf	-	- = 0.89;+ = 0.11;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.63;yes = 0.37;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.84;high = 0.16;	627.9	0	2	0	6	0	86.71	0	0.2381	0	5	0
CC(=O)NC1=C(I)C=C(I)C(=C1I)C(O)=O	DB09347	DrugBank Approved 5.0.9	4	0	3.36	1.033	3.894	0.621	2.35	0.4351	-0.2388	inf	4.667	0.6013	3.481	0.5993	-0.6355	0.3585	+	- = 0.34;+ = 0.66;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.78;yes = 0.22;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	low	low = 0.79;high = 0.21;	556.9	0	2	0	4	0	66.4	0	0.1875	0	3	0
O=C1CCO1	DB09348	DrugBank Approved 5.0.9	4	0	6.71	0.7036	6.71	0.7036	-0.869	0.4351	-0.869	0.4351	4.025	0.6013	3.685	0.4722	-0.2449	0.3585	+	- = 0.17;+ = 0.83;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.68;yes = 0.32;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 1;high = 0;	72.06	0	0	0	2	0	26.3	0	0	0	0	0
CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC	DB09350	DrugBank Approved 5.0.9	4	0	1.63	1.033	1.63	1.033	4.75	0.4351	4.75	0.4351	4.583	0.6013	5.589	0.5473	0.392	0.3585	-	- = 0.69;+ = 0.31;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.49;yes = 0.51;	high	low = 0.0625;medium = 0.0625;high = 0.6875;very high = 0.1875;	high	low = 0.41;high = 0.59;	338.4	0	0	0	5	0	46.15	0	0.52	0	13	0
CC(C)NCC(O)COC1=CC=C(CCOCC2CC2)C=C1	DB09351	DrugBank Approved 5.0.9	4	0	3.355	0.7036	1.774	0.621	2.81	0.4351	1.002	0.5843	4.465	0.6013	5.288	0.3489	0.39	0.3585	-	- = 0.5001;+ = 0.4999;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.6;yes = 0.4;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.75;high = 0.25;	307.4	0	2	0	4	0	50.72	0	0.4783	0	11	0
CC(N)CC1=CC=C(O)C=C1	DB09352	DrugBank Approved 5.0.9	4	0	5.149	0.7036	3.092	0.621	1.121	0.4351	-1.049	0.5843	4.081	0.6013	4.267	0.3974	-0.5216	0.3585	+	- = 0.41;+ = 0.59;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.87;yes = 0.13;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.97;high = 0.03;	151.2	0	2	0	2	0	46.25	0	0.1818	0	2	0
S1SSSSSSS1	DB09353	DrugBank Approved 5.0.9	4	0	1.278	1.033	1.278	1.033	3.331	0.6296	3.331	0.6296	3.826	inf	3.872	2.353	0.6548	0.3585	+	- = 0.18;+ = 0.82;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.47;yes = 0.53;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	low	low = 1;high = 0;	256.5	0	0	0	0	0	0	0	0	0	0	0
CC(C)(CO)C(O)C(=O)NCCCO	DB09357	DrugBank Approved 5.0.9	4	0	5.558	0.7036	5.558	0.7036	-0.6163	0.4351	-0.6163	0.4351	4.049	0.6013	3.557	0.6491	-0.5477	0.3585	-	- = 0.91;+ = 0.09;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.61;yes = 0.39;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.91;high = 0.09;	205.3	0	4	0	5	0	89.79	0	0.5385	0	7	0
	DB09374	DrugBank Approved 5.0.9	4	0																																				
CCCCCCCCCCCC(=O)OCCNC(=O)C[N]1=CC=CC=C1	DB09376	DrugBank Approved 5.0.9	4	0	1.237	0.7036	1.237	0.7036	5.397	0.4351	5.397	0.4351	4.22	inf	5.23	0.5931	0.06535	0.3585	-	- = 0.76;+ = 0.24;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.39;yes = 0.61;	high	low = 0.0555556;medium = 0.222222;high = 0.666667;very high = 0.0555556;	low	low = 0.73;high = 0.27;	363.5	0	1	0	5	0	55.4	0	0.6538	0	17	0
CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C	DB09389	DrugBank Approved 5.0.9	4	0	1.684	1.033	1.684	1.033	3.316	0.4351	3.316	0.4351	4.768	0.6013	5.02	0.5074	-0.1885	0.3585	+	- = 0.13;+ = 0.87;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.8;yes = 0.2;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.13;high = 0.87;	312.4	0	1	0	2	0	37.3	0	0.07692	0	2	0
O[P](O)(O)=O	DB09394	DrugBank Approved 5.0.9	4	0	6.969	0.7036	4.487	inf	-1.198	0.4351	-3.185	inf	3.736	0.6013	3.405	0.6462	-0.6756	0.3585	-	- = 0.78;+ = 0.22;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.86;yes = 0.14;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 1;high = 0;	98	0	3	0	4	0	77.76	0	0	0	0	0
	DB09395	DrugBank Approved 5.0.9	4	0																																				
	DB09396	DrugBank Approved 5.0.9	4	0																																				
	DB09397	DrugBank Approved 5.0.9	4	0																																				
	DB09398	DrugBank Approved 5.0.9	4	0																																				
	DB09407	DrugBank Approved 5.0.9	4	0																																				
	DB09409	DrugBank Approved 5.0.9	4	0																																				
	DB09413	DrugBank Approved 5.0.9	4	0																																				
	DB09414	DrugBank Approved 5.0.9	4	0																																				
O[ClH](O)(O)O[K]	DB09418	DrugBank Approved 5.0.9	4	0	5.235	0.7036	5.235	0.7036	-1.715	0.4351	-1.715	0.4351	3.86	0.6013	3.497	0.5079	-0.6444	0.3585	-	- = 0.79;+ = 0.21;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.85;yes = 0.15;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 1;high = 0;	142.6	0	3	0	4	0	69.92	0	0.2	0	1	0
OCC(O)C(O)C(O)C=O	DB09419	DrugBank Approved 5.0.9	4	0	5.818	1.033	5.818	1.033	-2.089	0.6296	-2.089	0.6296	4.015	0.6013	3.251	0.699	-0.8629	0.3585	-	- = 0.89;+ = 0.11;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.77;yes = 0.23;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.99;high = 0.01;	150.1	0	4	0	5	0	97.99	0	0.4444	0	4	0
I	DB09420	DrugBank Approved 5.0.9	4	0	6.726	0.7036	6.726	0.7036	2	0.4351	2	0.4351	4.148	0.6013	3.932	0.4091	0.1558	0.3585	+	- = 0.07;+ = 0.93;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.64;yes = 0.36;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	low	low = 1;high = 0;	127.9	0	0	0	0	0	0	0	0	0	0	0
NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC2=CN=C[NH]2)NC(=O)[C@@H]3CCC(=O)N3	DB09421	DrugBank Approved 5.0.9	4	0	4.665	1.033	4.665	1.033	-2.46	0.4351	-2.46	0.4351	4.264	inf	2.244	0.868	-1.083	inf	-	- = 0.87;+ = 0.13;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.28;yes = 0.72;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.93;high = 0.07;	362.4	0	4	0	10	0	150.3	0	0.2857	0	8	0
	DB09425	DrugBank Approved 5.0.9	4	0																																				
	DB09449	DrugBank Approved 5.0.9	4	0																																				
OC(C(O)C(O)=O)C(O)=O	DB09459	DrugBank Approved 5.0.9	4	0	6.16	0.7036	4.312	inf	-1.13	0.6296	-4.908	inf	3.946	0.6013	1.362	0.8054	-1.344	inf	-	- = 0.94;+ = 0.06;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.76;yes = 0.24;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.99;high = 0.01;	150.1	0	4	0	6	0	115.1	0	0.3333	0	3	0
[NaH]	DB09460	DrugBank Approved 5.0.9	4	0	7.814	0.7036	7.814	0.7036	0.9396	0.4351	0.9396	0.4351	4.058	0.6013	3.8	0.4149	-0.3	0.3585	+	- = 0.07;+ = 0.93;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.64;yes = 0.36;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 1;high = 0;	24	0	0	0	0	0	0	0	0	0	0	0
OCC(O)CO	DB09462	DrugBank Approved 5.0.9	4	0	7.04	1.033	7.04	1.033	-1.612	0.4351	-1.612	0.4351	3.944	0.6013	3.687	0.5611	-0.5131	0.3585	-	- = 0.8;+ = 0.2;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.84;yes = 0.16;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 1;high = 0;	92.09	0	3	0	3	0	60.69	0	0.4	0	2	0
	DB09472	DrugBank Approved 5.0.9	4	0																																				
	DB09473	DrugBank Approved 5.0.9	4	0																																				
C[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N2CCC[C@H]2C(O)=O	DB09477	DrugBank Approved 5.0.9	4	0	3.756	1.033	4.343	0.621	-1.559	0.6296	-4.531	inf	4.259	0.6013	2.564	0.8032	-1.848	inf	-	- = 0.93;+ = 0.07;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.48;yes = 0.52;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.84;high = 0.16;	348.4	0	3	0	7	0	106.9	0	0.3462	0	9	0
	DB09479	DrugBank Approved 5.0.9	4	0																																				
[MgH2]	DB09481	DrugBank Approved 5.0.9	4	0	7.792	0.7036	7.792	0.7036	1.002	0.4351	1.002	0.4351	4.058	0.6013	3.806	0.4143	-0.2686	0.3585	+	- = 0.07;+ = 0.93;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.64;yes = 0.36;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 1;high = 0;	26.32	0	0	0	0	0	0	0	0	0	0	0
CC1=CC=C(C=C1)\C(=C/CN2CCCC2)C3=CC=CC(=N3)\C=C\C(O)=O	DB09488	DrugBank Approved 5.0.9	4	0	2.165	1.033	2.038	0.621	3.415	0.4351	0.3643	inf	5.274	0.6013	4.852	0.6084	-1.294	0.3585	+	- = 0.41;+ = 0.59;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.39;yes = 0.61;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	low	low = 0.75;high = 0.25;	348.4	0	1	0	4	0	53.43	0	0.2143	0	6	0
Cl[In](Cl)Cl	DB09490	DrugBank Approved 5.0.9	4	0	5.001	0.7036	5.001	0.7036	2.215	0.4351	2.215	0.4351	4.141	0.6013	4.072	0.4747	0.0267	0.3585	+	- = 0.07;+ = 0.93;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.94;yes = 0.06;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	low	low = 1;high = 0;	221.2	0	0	0	0	0	0	0	0	0	0	0
CCCCCCCCCCCCCCCCO	DB09494	DrugBank Approved 5.0.9	4	0	2.111	1.033	2.111	1.033	5.659	0.4351	5.659	0.4351	4.458	inf	5.992	0.7556	0.4825	0.3585	+	- = 0.18;+ = 0.82;	+	- = 0.4999;+ = 0.5001;	no	no = 0.62;yes = 0.38;	high	low = 0.0555556;medium = 0.222222;high = 0.666667;very high = 0.0555556;	low	low = 0.55;high = 0.45;	242.4	0	1	0	1	0	20.23	0	0.875	0	14	0
COC1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)C(C)(C)C	DB09495	DrugBank Approved 5.0.9	4	0	1.692	1.033	2.201	0.621	3.533	0.4351	2.301	0.6135	5.242	0.6013	5.471	0.6496	0.7889	0.3585	+	- = 0.35;+ = 0.65;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.81;yes = 0.19;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	high	low = 0.28;high = 0.72;	310.4	0	0	0	3	0	43.37	0	0.25	0	6	0
CCCCC(CC)COC(=O)\C=C\C1=CC=C(OC)C=C1	DB09496	DrugBank Approved 5.0.9	4	0	1.142	0.7036	1.142	0.7036	5.367	0.4351	5.367	0.4351	4.734	0.6013	5.481	0.4873	0.6728	0.3585	+	- = 0.15;+ = 0.85;	+	- = 0.4999;+ = 0.5001;	no	no = 0.75;yes = 0.25;	very high	low = 0.125;medium = 0.125;high = 0.125;very high = 0.625;	high	low = 0.42;high = 0.58;	290.4	0	0	0	3	0	35.53	0	0.4762	0	10	0
	DB09498	DrugBank Approved 5.0.9	4	0																																				
O[S](O)(=O)=S	DB09499	DrugBank Approved 5.0.9	4	0	5.873	0.7036	4.212	inf	-1.37	0.4351	-2.642	0.5843	3.763	0.6013	3.724	0.5796	-0.1276	inf	-	- = 0.53;+ = 0.47;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.91;yes = 0.09;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 1;high = 0;	114.1	0	2	0	3	0	57.53	0	0	0	0	0
OCC(O)C(O)C(O)C(F)C=O	DB09502	DrugBank Approved 5.0.9	4	0	5.498	1.033	5.498	1.033	-1.82	0.6296	-1.82	0.6296	4.061	0.6013	3.43	0.7124	-0.7994	0.3585	-	- = 0.88;+ = 0.12;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.77;yes = 0.23;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.99;high = 0.01;	182.1	0	4	0	5	0	97.99	0	0.4545	0	5	0
	DB09509	DrugBank Approved 5.0.9	4	0																																				
NC(O)=N	DB09510	DrugBank Approved 5.0.9	4	0	4.491	0.7036	3.483	0.621	-1.645	0.4351	-2.548	0.5843	3.83	0.6013	2.979	0.5405	-0.7788	0.3585	-	- = 0.72;+ = 0.28;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.88;yes = 0.12;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 1;high = 0;	60.06	0	3	0	3	0	70.1	0	0	0	0	0
NC(N)=O	DB09513	DrugBank Approved 5.0.9	4	0	6.968	0.7036	6.968	0.7036	-1.15	0.4351	-1.15	0.4351	3.799	0.6013	2.991	0.6827	-0.142	0.3585	-	- = 0.56;+ = 0.44;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.96;yes = 0.04;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 1;high = 0;	60.06	0	2	0	3	0	69.11	0	0	0	0	0
